T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,13824.87396863465,4484.38599462982,-974.724241930562,54455.88124008307,0.4889744079449983,0.0031556998466973,,0.3643706965613272,108.62181763989572,2525494.68405757,3986.815978859304,0.3620224082531993,6.656160702465423e-05,2954109971.64349,6.316869418625369
2,13937.397993556342,4534.684742327522,-1023.7891999340586,55360.05608837302,0.4817114969088465,0.0032128186474927,,0.3673607638244542,114.68769473173109,3080442.345069847,4018.3166288136144,0.3611684066946661,6.66598947891295e-05,3179185591.650109,6.300716888550609
3,13881.61716298688,4447.239453809795,-1057.8384873219672,57550.93353064492,0.4689703078374405,0.0030877533816981,,0.36183984794578,117.0169601037106,1742148.6542500572,3984.9734871957503,0.3588394623252108,6.450092408794758e-05,2914056343.791111,6.316624351254332
4,13836.978237211875,4576.078030342256,-984.5397427771654,54990.52706747872,0.4721284407288505,0.0031384346227851,,0.3654539019863039,110.90748023695768,2966933.6994779864,4067.200007621406,0.347520333736704,6.602336098617882e-05,2903249364.108249,6.2756312781733925
5,13650.53234567758,4915.204688181906,-711.8667258190648,41406.32305834035,0.4907156548906802,0.0034925005085463,,0.3613433776127379,88.64234312588516,4021330.2545267446,4327.947771928408,0.3516673918360892,6.713301088183602e-05,1920041326.4570515,6.16759021191372
6,13347.820920475411,5362.995931681843,-453.7977133501467,30707.89979866661,0.5076085903838853,0.0039144832084658,,0.3514557956582959,67.88833313109576,4048132.6286686906,4693.545951585957,0.3537036981181338,6.659128456352739e-05,1224058186.443287,6.030006458004483
7,13370.300148743783,5326.914402585971,-412.5148421149857,28302.10172022607,0.524519265659692,0.0039735065472276,,0.3537209331581833,68.40856936548849,6376379.430154006,4646.197056622408,0.3461582235271704,6.84953359321253e-05,1305749810.007246,6.028657178050356
8,13419.970880960016,5410.758904069058,-335.52244548712065,24912.240089047,0.5469360613347546,0.0040884544412798,,0.3522936706213724,66.52688059581993,6506057.613421231,4704.116448426821,0.3393390433649298,6.922977739097958e-05,1122828023.321941,5.996705598571865
9,13375.0026071436,5304.27511446768,-279.29896401848544,23328.411816129967,0.5645135898702708,0.0042346111935425,,0.3454626792174589,62.061322837071216,4427484.379283418,4640.796108515939,0.3490297394628337,6.814702213686941e-05,1096368698.6476097,6.019226335716886
10,13460.453187970705,5349.933730795689,-261.69337546072563,21306.38592669805,0.5685477401703948,0.0041537658714688,,0.3502362306551602,62.83685196776835,6421558.980178205,4649.636279973218,0.3432327826417729,6.92769704604374e-05,1166585103.5546856,6.010365159139988
11,13406.381254769738,5348.483323594026,-265.07617812988,22247.60891051696,0.564909160744934,0.0039691392968522,,0.3486901766061168,64.0884354014747,6003191.596499527,4668.063833768424,0.3439341147867799,6.866371698295779e-05,1121918145.3158722,6.007562007462378
12,13246.90903233152,5311.248699987425,-274.084301465903,23218.729130858497,0.5593672916822421,0.004159471371075,,0.3447419302348021,62.79447779673986,4111948.0604197728,4656.9557274496565,0.3415433749679724,6.776910503570669e-05,1023185651.7585557,6.013459761509982
13,13281.75870720844,5363.761441220199,-260.3386986516143,21657.64135487725,0.5707426879721299,0.0040938572563174,,0.3495171947293407,66.55740729509232,6312378.141847021,4670.3600686114505,0.3423455531422092,6.93607739309243e-05,1095464658.3841405,5.996088067748915
14,13201.702009335846,5385.814329356244,-260.0809532878832,21581.18412504852,0.5681423102452267,0.0039228044767369,,0.3473020222211417,67.90591308251952,5353903.997656139,4707.128248522185,0.3354181613204411,6.865089878083222e-05,1065264455.0518408,5.98712676782686
15,13086.9508873769,5423.475978430517,-278.14550999209547,23498.695870312946,0.5526254567174906,0.0040530745471742,,0.344117353507771,62.58329308315093,5198143.706598244,4736.1039045908565,0.3445968849240695,6.829013848155619e-05,888676685.4821515,5.980197715275702
16,13015.06219329825,5462.607104023196,-309.15622899376154,24919.71118590001,0.53694465773344,0.0040285706154072,,0.3479715953259477,59.97298577669544,5820239.058480108,4739.874561829862,0.3535878955576541,7.006601294290829e-05,1083042998.5165763,5.973056197987548
17,12865.096840671717,5410.906694972298,-298.97994557362523,22989.56623159746,0.5406294225045093,0.0043614524506237,,0.3430704205737064,55.70477086914166,4231636.1676929,4725.328968177946,0.345012674639793,6.935967999387021e-05,950663619.5833997,5.980215107804393
18,12708.902253249653,5446.253263900703,-257.52227359168745,20892.27579965722,0.5565772118122142,0.0047096993803702,,0.3364444596446231,47.76992201961577,4436010.183169152,4747.754846598603,0.3476521681379327,6.952133200534707e-05,726230259.1349127,5.957328518571192
19,12617.0900624655,5474.592014261304,-231.46274730840256,19572.05264145108,0.5695340755609452,0.00511625777396,,0.3362108823041027,43.004475409448126,5317647.002853781,4745.931557962564,0.3491996105359446,7.043296234509775e-05,620913049.4417081,5.941801270072011
20,12523.580101092532,5461.961543298001,-210.1322864256219,18273.85815122916,0.5732319796912673,0.0051573480227752,,0.3307165252158254,36.83662809327256,3700508.000687285,4752.65319002499,0.3376315965188352,6.946270345402742e-05,513554671.7984884,5.938737950906373
21,12405.09799131028,5496.352501275973,-201.30505031014684,15811.239408898997,0.578579712538171,0.0059869821187224,,0.3286405974887972,31.864039285793005,4182713.818027211,4779.880747436195,0.3424629658772482,6.97360767165574e-05,469814957.29719424,5.925851249234396
22,12353.592137286449,5554.3766596888845,-194.6025422677608,15150.26426246523,0.5823027539310114,0.0066596826913136,,0.3289742296286042,28.13922595982824,4124650.436592327,4806.16214373518,0.3483237959991589,7.033150186656258e-05,445836021.7824132,5.9055378330579495
23,12359.50067551979,5550.87013928442,-182.28727236951656,15199.114873292829,0.5801296212211476,0.0070232724446595,,0.3269508155496792,25.532346375023465,3479411.209396637,4826.702368249302,0.3465509848849771,6.91911748201506e-05,368994345.4176755,5.901888104903757
24,12410.597290921927,5594.593271741462,-188.67633273307692,16858.614563870404,0.5801010030897522,0.006962812500527,,0.3284057094499317,24.79051264015637,4290747.224506808,4850.725075938116,0.3449413611433305,6.918026887565958e-05,379302906.9113728,5.8904177580785415
25,12460.906778023022,5666.6483049907165,-197.4538504167357,18242.56978779206,0.5791546936993259,0.0069948693048262,,0.3313551808377258,25.58496613545253,4971674.052690205,4885.599869811972,0.3519417868312874,6.976081591149285e-05,408921223.2446821,5.880284558976855
26,12583.282798504282,5656.019594499634,-202.26898810996715,18244.680406670403,0.5785520140192418,0.0066807010146113,,0.3328010027998938,26.635628866487824,5176339.999218218,4899.4431115315365,0.3494312037897463,6.905204353423987e-05,418085963.7906168,5.888984342240159
27,12678.817467053052,5666.760205930868,-218.4643940666645,19205.370412142725,0.5820639110936562,0.006390200401394,,0.3368597977194029,30.078642963919275,6172058.852847897,4885.898160140036,0.3556141570424557,6.981910596997093e-05,468074848.4083285,5.890281237882268
28,12753.545986437988,5660.241946579285,-245.45789040191096,19471.42672666912,0.5751364061757447,0.0056195344747201,,0.3405070336663948,35.25929516766652,8066819.310919779,4859.173701050983,0.355448133998954,7.055875693463343e-05,510756616.83491474,5.898124896768621
29,12810.415322399796,5586.389900215251,-258.41919998415835,21295.718260844693,0.5650272212939499,0.005483606861451,,0.3397115113331885,38.316272080632935,5211954.397817361,4834.343989504665,0.3587909969191724,6.937835240631915e-05,580885346.6806988,5.919046640210741
30,12920.733461593023,5582.01079213853,-256.82187834354056,20736.337446507707,0.570571619554713,0.0053933823192351,,0.3440271780460081,39.240147467628745,8311611.699671576,4800.369077080882,0.3595558072118064,7.041127678279425e-05,610449330.9822398,5.92813461400586
31,12978.07167549048,5531.351695009284,-248.4815862139502,19328.985835924646,0.5694843824873419,0.0050694758507606,,0.3456454647928933,41.40295845129784,9672753.561224747,4758.294319447038,0.3602306642753126,7.064736286666017e-05,645825797.686517,5.943779649650431
32,12981.555185396544,5487.604226612718,-241.6110179331884,19418.714308483923,0.5642780394800744,0.0048486836005218,,0.3437006186702404,42.76724387223112,6542826.770411416,4767.4827993539375,0.3602873567390917,6.92981475486503e-05,631400891.0492035,5.955569579007198
33,13077.278029813258,5542.869680674009,-240.6830366196222,19994.52021533328,0.5683273175494323,0.0049595809960367,,0.3469957928381403,45.63693644435476,7351970.354386233,4788.854349275725,0.3560340803800951,7.037229221893965e-05,719740509.3627683,5.940726791981019
34,13065.81380363101,5566.880361858408,-242.24480500896425,19370.49728023876,0.565163516724501,0.0048222321792391,,0.3468353757233557,44.84389790559077,7641920.504366921,4806.502992997032,0.3581498324401928,6.982701625784935e-05,720049263.6624315,5.93561045328373
35,13052.44853379074,5521.1981788728535,-221.2540050812933,19246.984223777577,0.5608627523055687,0.0051538439594791,,0.3420000966055747,40.2737939721989,5743430.774087337,4797.96926844764,0.3587863865703316,6.799964757379253e-05,548088855.8009971,5.946350342258926
36,13146.071122342631,5580.591274567094,-224.74301637273632,17925.11364382019,0.5707569908379193,0.005476088307598,,0.3487993071425354,39.06557977782081,9673418.97250859,4799.64728729816,0.3622683594293724,6.980739736845089e-05,639632419.3354311,5.932664285756117
37,13066.65459445173,5544.9661811807,-224.28700235920363,17038.666889251734,0.5690477124991059,0.005654961404434,,0.3472891198677081,38.070281765382674,7560344.512419753,4786.972183107367,0.3585929057897696,6.96112468684352e-05,649078545.2575858,5.941187476971745
38,13025.627739589978,5503.830780155484,-213.87780405150465,16588.14202730654,0.5676732940279606,0.0058913190365088,,0.3427112793967775,36.89057672421482,5743662.804194803,4788.313595905334,0.353259296802143,6.82635571846602e-05,564088297.8552872,5.9494929827958805
39,13074.200009969289,5614.922065817991,-223.1494345388716,17238.164078897113,0.5770243370331145,0.0052731367130404,,0.3491746399105738,41.30135286362682,10098552.472267872,4824.579980254597,0.3535631489600462,7.001018784876485e-05,686521198.7943245,5.924256969058384
40,13092.041897465268,5741.74527150476,-256.4807120217055,19390.18494125899,0.5592570505166369,0.0051581030162236,,0.3522157868782903,45.083315650811954,10392808.521466212,4916.11815669371,0.3594152050145579,6.983869867644296e-05,741413296.4845278,5.907832312713167
