T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,12296.293358200062,6776.083790872825,-519.4434336038171,14958.81533514539,0.470891240584836,0.006009984867833,,0.3791734272988337,81.03487750660082,12548342.504290242,5636.3721574876445,0.3438776738429662,6.798159393425505e-05,1521101340.7320354,5.5078173345972194
2,12222.422344929711,6947.036383877742,-418.0131419488667,11571.001157751383,0.4778351439004462,0.0062012460080344,,0.3800794801605755,61.92750223847362,19852755.14991228,5761.577941385307,0.348066026410382,6.845563420552296e-05,1167674400.6747208,5.46473264993137
3,12218.502709556404,7199.769222984085,-355.4693240467212,11063.566928084698,0.4856572824463193,0.0057113375828814,,0.3803592207741149,58.892478541213286,25414709.648039334,5872.660562986546,0.3454928804683112,6.960426973763364e-05,1039742091.777434,5.420580721540144
4,12158.987287592145,7117.930580505866,-251.94970491949044,10177.40425836135,0.4944496384551443,0.0060356880683586,,0.376908326231212,48.56748096481369,17309844.824851077,5814.514072328471,0.334862291290784,7.076113796672832e-05,982526862.3527915,5.420937705990211
5,12040.335726020525,8017.999181910955,-138.72131137642623,6019.42850420009,0.4978910062241543,0.0072988690483681,,0.3686425134855344,23.21677075602672,26348617.72149652,6465.408301211458,0.3163934484550897,7.048324417617297e-05,405229892.5020396,5.212133286236865
6,11958.620384279491,8497.64256255851,-98.79449910050684,4907.081256638837,0.4942726686827194,0.0093499406516207,,0.3653583555317086,15.145567541821007,29128660.80466319,6780.339961274311,0.2997472311135842,7.004947209117391e-05,261974838.4998518,5.118478084599634
7,11920.627145269886,8603.915078983546,-90.74817501456484,4921.348669757617,0.4971135047086573,0.0088851729458874,,0.3672422738989069,13.990013117990625,39139962.68727056,6834.546448956496,0.2941213462947482,7.043111143704375e-05,217871729.9241152,5.103633449206567
8,11796.076794117178,8742.703413202438,-87.38567588512508,4103.804355205818,0.4988587394563977,0.0100797385953352,,0.366510054610133,12.558266857700232,33900066.04257461,6928.621324100242,0.2967103402024485,7.037966700265161e-05,191082495.39802405,5.078754827214
9,11606.361872995712,8433.008383304237,-87.58082344361459,4525.813721593454,0.4931259828913275,0.0112497026138273,,0.3584352942546354,11.715247830805096,30708425.254892737,6775.740799762119,0.3004117881872382,6.975108746707024e-05,156313508.15503734,5.121812163507434
10,11629.70743039822,8806.450429707596,-84.03256700307688,4308.954412507127,0.5003876397061927,0.0117808807370784,,0.3608941573178657,10.833672935498695,31892784.890262995,6945.782843320685,0.3073423293692114,7.099147945858455e-05,155884033.98371804,5.061712960078016
