T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,14097.55371693798,9703.32403610795,-188.43930047396145,6195.219196113128,0.4418429942552243,0.0077793883829616,,0.3989732764806073,25.89452601578072,94561326.25177953,7680.686172671675,0.3893863531105679,6.47845614075431e-05,1373718461.0480316,5.015228593965445
2,14124.489628897962,9870.0540683806,-188.22531326362136,6427.38842351002,0.4447833539768246,0.0076774040420566,,0.4007858720608187,25.9288460854536,94118267.62567964,7780.026317681191,0.3846429071926074,6.445861051008382e-05,1382317718.0009751,5.00174874963927
3,14051.84828468146,9778.30697993483,-194.08885425809768,6768.340743161603,0.4419444381531617,0.0081685150709167,,0.3982473695960205,25.512702735407736,103699120.04976857,7738.237563937079,0.3879324187558016,6.417108947606686e-05,1357349765.2471724,5.01243409046137
4,13975.690460196978,9695.696231739448,-199.6441110326295,6276.546627309542,0.4376685707112244,0.0087406716039941,,0.3959680458671152,25.20046543654696,78417233.95993878,7674.949963959245,0.3895242589464047,6.38736520745082e-05,1281038518.156726,5.02332097461943
5,13946.226343434462,9714.29023557475,-201.66874470263537,6653.664270319752,0.4339807825525194,0.0075931903036906,,0.3951805049090792,25.02534311768892,61232875.87120391,7686.461796604506,0.3888629166130885,6.313093634209423e-05,1257120151.1526875,5.024940292791259
6,13822.494702385557,9524.475062752374,-201.0475800662776,6573.719040736844,0.4244230432999919,0.0080644304080974,,0.3906672236178531,24.30091782965229,84845195.59281568,7547.762544069968,0.3866751125434609,6.312716222724232e-05,1182679617.365419,5.041194471968092
7,13862.92351881372,9801.7435493678,-191.0622934318186,6500.365562102443,0.4389117904865261,0.0081896092655752,,0.3929860855797921,23.424130336739623,68716007.89862886,7711.343986423822,0.3914334486149902,6.362665875009643e-05,1202951890.3679235,5.005583580382928
8,13736.335252080346,9717.8018584057,-182.5851513758124,6096.102509249688,0.4554628239838531,0.00821874474697,,0.3926855937447726,22.098790005330063,73114641.34396313,7627.128328441178,0.3893777355018691,6.577296341336134e-05,1103518315.9381597,5.010740370017144
9,13616.000226139844,9312.754260145615,-177.98818725146205,5883.54532206863,0.4622374060026203,0.0092007338769446,,0.3871751500313095,20.67495227157065,50495117.106669694,7366.729774861135,0.380738731880284,6.748111287924309e-05,967385448.83479,5.050302767686217
10,13619.945358091036,9447.651938697558,-169.90275111945118,5881.30598075843,0.4764270126388247,0.0091563392722093,,0.3868628760564875,20.02103301705677,61185353.23839612,7431.323796305038,0.3837499405375176,6.777163145836215e-05,893153530.0014431,5.038892800341462
11,13578.877736090324,9539.276281941347,-165.66811128515045,5991.871262772255,0.4864694787084464,0.0096526653252517,,0.3845476982628924,19.431468679268534,59531426.53394143,7479.960904837175,0.3876204067362042,6.772012816130914e-05,838603159.8048946,5.03086797283105
12,13463.973654396988,9506.413214636505,-165.44465784977712,6081.115682154314,0.4919119397363864,0.0097258350099854,,0.3806269117724972,19.057461961750004,47393266.4310686,7495.75594252181,0.3849405687541926,6.735205296772502e-05,717041704.9402174,5.035676687489242
13,13341.607194268225,9547.174459394148,-169.08861327393717,6217.080691306536,0.4979690278219873,0.0111361546112301,,0.3780434379152445,19.084705083331265,57562979.60363202,7496.659541372383,0.3852069228283145,6.694127080768248e-05,653402027.4757601,5.0386170571049815
14,13189.31099771941,9492.53857906799,-174.78802470264617,6577.938747716815,0.5015050735685085,0.0106257593614884,,0.3747952463951807,19.073445627174024,35735808.98804235,7442.24462577732,0.3924736874655768,6.73413786909588e-05,577157460.7164047,5.049197919229385
15,13063.753346576848,9307.644720225751,-176.26182431073178,6485.659484273591,0.5010159006429306,0.0101581210845042,,0.3715076803635292,18.50439719176904,26952018.81592961,7354.97841154657,0.3883364768785477,6.719842726898471e-05,517953457.9178309,5.071539619953705
16,12946.577420241789,9605.398964780718,-169.9731892805877,5766.420563627817,0.498726872520417,0.0129710514856074,,0.3699160886830346,17.06856406706487,37327363.42430212,7545.392698291601,0.3914203822406593,6.675825549865058e-05,464244501.3241689,5.017783148001796
17,12874.741908310303,9582.115729408646,-169.03496710623202,5610.380941240268,0.5002659301209873,0.0135997983498714,,0.3664853050347386,16.644948286094603,26548025.455954324,7531.112037952286,0.3870999117775293,6.68142151461426e-05,441786592.9473602,5.015791848451676
18,12855.986317958535,9680.508224068848,-171.8025790965565,4907.222240256196,0.4978046706022377,0.0131502217943075,,0.3669521424042447,16.80488787159649,38552547.13327818,7590.909508213754,0.3894208635653384,6.639761004974562e-05,447563584.52540255,5.002496781795954
19,12922.179568141974,9768.572691414229,-182.73931980755543,5552.958572133083,0.4927056728919528,0.0124289489426303,,0.3680961587277889,18.04494037858609,28726189.10424165,7653.115750747123,0.3965229879620669,6.566713957989684e-05,478256307.2509222,4.993799953549779
20,12988.923724701674,9784.286883584602,-206.4411844341228,6793.772764792249,0.4868228395273494,0.0109034570981862,,0.3706199751080353,20.23786262111212,43786424.65846982,7671.151894753599,0.396828537226972,6.519256889288324e-05,509650678.9854461,4.993951589888772
21,13101.2565540002,9954.324924775105,-232.0193525527866,7395.521460260797,0.4824053035785508,0.009548488448812,,0.3743071855815731,22.77370599320681,45447766.47217707,7733.665447726104,0.4080780177849654,6.40520315794506e-05,576139339.855516,4.991806738567767
22,13167.659300227788,9854.235044667215,-259.64359224113923,8378.939641587958,0.4745333591489009,0.0087995478934901,,0.3770532858497333,25.746900380072027,39601154.54059729,7667.522412593336,0.4030670930314905,6.322584417948718e-05,627207925.8708858,5.0163813549593845
23,13203.004896308108,9686.969972404546,-283.8510717309332,9678.29694247749,0.469407614437733,0.0078283232963183,,0.37960089838592,28.714134301903226,55476855.89673744,7591.362736362535,0.4065648013027535,6.287044992948681e-05,670663278.647156,5.042572130405116
24,13411.832050924691,9915.857267582358,-281.7788648874463,10198.7707271115,0.4805507207343599,0.0072693586699825,,0.3843872815477182,30.15797374643247,69889115.51638058,7698.978866415963,0.4032309616045821,6.327663688355109e-05,678641829.8108307,5.020806531401463
