T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,14772.54723684192,7706.995593642466,-202.44501605697545,4552.815732833234,0.6840232921542656,0.0092679372137821,,0.3788145709733098,27.77833309913363,11097667.861196052,6326.056391204575,0.3442190528110357,7.607885139753284e-05,398869661.6297879,5.49798977518518
2,14809.233272547212,7725.725265818308,-209.0477865693448,4810.904181673438,0.6870024109068755,0.0093344906738989,,0.3807756104204532,28.486420022202186,12284609.362137822,6319.664712265498,0.3497769968206554,7.687709776858788e-05,400037404.1339533,5.496100678760573
3,14725.311620250548,7604.608939453111,-215.0030953238548,4897.865647161891,0.6795970057161486,0.0090674367256629,,0.3768449115720794,28.542501414759386,8599051.064842733,6276.275678619515,0.3542897157293886,7.576686571376445e-05,383797741.08657366,5.513268207215301
4,14799.767285368043,7654.170337403197,-217.6354320275764,5396.146752649008,0.6857305785761216,0.0083138921020055,,0.382117551104393,29.47703998719824,8926544.216278344,6265.26996514103,0.3557877626095136,7.724394795649288e-05,429638106.4412028,5.509473421317804
5,14767.501513499925,7595.351521224938,-220.93228900285783,5459.147682118648,0.6815623797477053,0.0081905705333077,,0.3808106134412434,29.787342225566988,8468937.614767998,6238.140981343135,0.3575697958549066,7.663264429592302e-05,442962441.13917565,5.521504194968793
6,14760.658380533909,7544.276207879864,-220.86803843825143,4961.674539819232,0.6808267320515267,0.0081929803266994,,0.3812122451474513,29.66597139654209,12461453.05005486,6202.047732967311,0.3564168669940766,7.657519657552436e-05,479724199.0106186,5.532288524406136
7,14695.94458059712,7417.837266879371,-221.8548262664572,5249.276334089239,0.6755378193815003,0.0086108894305003,,0.377929700786104,29.68712368497512,7544898.515648019,6140.073609885841,0.3531191096321449,7.564548179775099e-05,516488112.3429853,5.553774071664771
8,14859.858259971896,7351.812464539138,-229.8428380924589,5127.3489183004485,0.685210202570812,0.0087694424263553,,0.3838024069542821,30.743713131785743,10373674.48181276,6053.516393793655,0.3602106799720195,7.78097278157449e-05,621083095.2843564,5.574081029526193
9,14883.198629440443,7185.764363030808,-239.2179829310728,5492.437540081204,0.6836567780399373,0.0081589173804926,,0.3830258548182773,30.692344121042584,8750724.653334798,5933.859473615889,0.3638143758271654,7.770794071201347e-05,639228473.6782694,5.605137755836018
10,14847.749225945005,6953.449256887697,-240.29340930361423,5693.650339496806,0.6829841684910452,0.007678525671155,,0.3808016253965579,30.75818848030492,6463036.348614592,5785.598929856839,0.3640338187714481,7.771039061064702e-05,672820519.0931467,5.643072214625688
11,14728.426844160536,6837.788413784972,-234.35870502905675,6071.048348812577,0.6800292513678023,0.0073942782716069,,0.3764840617154134,31.632385749784355,5093681.506078721,5718.93695086723,0.3587619416651862,7.744879636387261e-05,654928602.0296929,5.656638225754429
12,14723.063805471866,7160.896104278882,-187.42350781349245,4847.851785788355,0.6919717273096277,0.0082043719832662,,0.3784708348067995,25.63461688925981,6807102.284472684,5928.450521687123,0.3545565897330613,7.944755145356874e-05,558680892.2010103,5.587620184506532
13,14553.778801911178,7422.728913221283,-178.70120795852742,4540.147971658796,0.6923246670055803,0.0092814788995281,,0.3761316265381099,23.495313905115392,6868812.8304908965,6104.131599121038,0.3557561138558393,7.962498942945068e-05,439050628.32590735,5.538833028355082
14,14324.617883444653,7742.914466558104,-208.3910878707884,5254.348836857727,0.6867217484072979,0.0090769542154195,,0.3729782060159667,25.93460955053488,10694651.931658411,6318.850485989086,0.3633702178928222,7.876360789143577e-05,366046467.5127661,5.487204886527162
15,14109.300925455977,7725.63354284409,-239.0784102657801,5714.8684115318765,0.6784977151946566,0.0097234421243546,,0.3688232234443753,27.80033911003389,9761305.646152625,6314.768818393647,0.3670416738088801,7.771558924433294e-05,450757137.90254986,5.49967673225827
16,13953.641344245416,7039.538209309351,-256.30917466596543,6111.473422227806,0.6721576319903332,0.0095452578203804,,0.3645160597320472,28.55840669729689,3984722.689119171,5829.112100727043,0.3695432311734332,7.769778842377073e-05,704923896.5596386,5.642542634559449
17,13801.578449089528,7037.493394147945,-253.28948829990705,6184.740089594784,0.6690708938838998,0.0108434124172055,,0.3618934575778249,26.13523697141917,3798876.284342425,5814.912375447728,0.3735318072455972,7.760824605702891e-05,633450474.2385335,5.647367607514334
18,13700.7196505163,7644.775821034094,-237.16130962443043,5997.937094659413,0.6673275669780162,0.0107137897118246,,0.3615872362173632,21.735110512188523,5865916.527298907,6220.498892585067,0.3806285149225281,7.720752354592561e-05,378308526.7820578,5.531607383723521
19,13693.31772117548,7350.179916441313,-240.54261268256715,6324.223419748837,0.6636869011624074,0.0107813510860551,,0.359870882718006,21.382447924236235,5181521.676768778,6035.020237101391,0.3837477528031605,7.642253644710754e-05,384897390.6571388,5.594580983445511
20,13664.311318873815,7100.8495943645785,-255.7907657823993,7325.942446583183,0.6572504649080742,0.0096700630914444,,0.3569775645058289,23.27644795773185,2683303.807252755,5877.986838620869,0.3802947957614688,7.494234794556466e-05,473188130.2356502,5.648732005588598
21,13677.233511901382,6836.363833973164,-280.56020328585214,9310.706557396832,0.652525102704099,0.0088244938644646,,0.3575726058749799,26.10584855260068,2396778.340371102,5700.842353239495,0.3845376852652253,7.426540550089567e-05,565944012.0256191,5.709408086449212
22,13701.24445650322,6558.235135911814,-311.1701529535705,11285.2968560906,0.648669642071584,0.0076802517551953,,0.3610750649994789,29.55387209966485,2387764.7614703923,5525.623463210538,0.3873321721725363,7.375287961624643e-05,695601718.38949,5.774467213564752
23,13810.633471435169,6574.752300811271,-321.55595449427625,11928.906694203297,0.6493692537789258,0.0071624660342522,,0.3644257002514501,31.881798848788428,2471317.689926305,5526.2772212172,0.3876312171579855,7.423234588432711e-05,778819779.3606087,5.7756500530228045
24,13944.587164150736,6674.848489090949,-321.5174984388172,12333.928312269894,0.6495878894644634,0.0067969536392947,,0.3670667424798974,33.34318208097664,3531175.0067361263,5578.203037610146,0.3869022675971351,7.446437854991217e-05,827861865.7909725,5.756553727018415
25,14048.183169122254,6720.502626866992,-322.16648046636504,11903.274083275935,0.6523366082627979,0.006650757634963,,0.3711313342285682,34.51531217631119,4843190.650831584,5596.824491245231,0.3886541308894047,7.50452263464532e-05,888609505.5674603,5.748134894069602
26,14131.707684179306,6676.460508573239,-324.10963166342583,12397.60743458817,0.652004452154814,0.0063021929261929,,0.3734097337423783,35.18830682926704,3944980.657200938,5593.904620636818,0.3900085244757776,7.464516359278851e-05,874036572.8900139,5.7550500352523
27,14319.315243993806,7266.452137967623,-258.41085643707584,8222.289118484778,0.6732413315928311,0.0072053336403781,,0.3766990205630408,27.042013855060578,8621325.71489023,5943.909156047663,0.3904360652126127,7.796008184305597e-05,640224458.0074487,5.627510976561747
28,14474.293758511949,7004.474744497579,-231.46320980768485,6388.610743796294,0.685122833891178,0.0086017242613154,,0.3790674555042282,23.48414600153452,5788314.096400308,5764.340249347501,0.392175952042378,7.920529590677152e-05,610278061.7547597,5.676680025617586
29,14632.91417697631,6775.520510194308,-274.94223196053446,6992.826776301433,0.6908436945314129,0.006978286681517,,0.3825617131057808,33.00827168788334,6977200.72646306,5600.092552914148,0.3920053677061192,8.047138790496941e-05,788902412.3887998,5.717766164607023
30,14567.417000093616,6526.161229948494,-413.9935107538309,10596.289824379528,0.6690635742570797,0.0063890534675229,,0.3803014514413275,51.29105740660318,4972193.68692206,5462.4023940666175,0.3933239105457455,7.78908467728699e-05,851927065.1929553,5.764270005338209
31,14665.585982903567,6628.911224422126,-402.859387021033,10029.438716633991,0.6726342431728797,0.006171761256271,,0.382430891575769,50.42838700504152,5140352.533484561,5520.542251608331,0.3818239109271785,7.848988402143844e-05,846225521.1439376,5.738350647481587
32,14642.90978155298,6615.060642679773,-389.3972392245156,9871.10072159852,0.6651576062018137,0.0064332783774407,,0.3785453228666068,48.56872759924489,4250898.350201687,5533.055865488992,0.3674447682210998,7.693728440905596e-05,773350055.7437104,5.733806880158868
33,14676.467345065765,6706.722826847833,-361.7741417934912,9204.51841489287,0.6703266525968169,0.0063904331638622,,0.3796915775640146,47.50990498116487,4163521.160882744,5580.564540564472,0.3667366612452753,7.75791142428738e-05,728017687.775667,5.70992184217306
34,14642.330104546369,6552.1859733408,-342.6920620149656,10351.295383112036,0.6661395080065406,0.0057633225804908,,0.3751735729105724,47.34678730702701,3490456.447603211,5515.314891630996,0.3624621069041734,7.625038150169118e-05,699006692.2334788,5.732265634265186
35,14709.66236656427,6753.48452248495,-291.21784913670456,7912.730818220789,0.6749803810280229,0.0059399741063843,,0.3797858263835016,41.46273825126173,5510746.298360205,5623.642648478198,0.3655112034823233,7.811234659750062e-05,678047066.8641844,5.690570145117444
