T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,17392.0755369697,10328.719287224909,-774.211955327625,23159.29008086302,0.4008950824304831,0.0036019243700997,,0.4132100354042171,113.94421862130942,121851297.58892173,8193.455099064366,0.404484127532531,4.884212591303451e-05,3400381873.8667827,5.178750265449807
2,17449.22851426934,10294.782328594065,-784.9841871262123,24528.60878419468,0.398332266699429,0.0037062175937284,,0.4140764907103523,114.23360478332384,145092981.40851372,8172.251251670051,0.4044623194979991,4.89014903783017e-05,3425128706.394361,5.186762237335807
3,17477.836821251938,10324.30059816711,-770.901348628902,24376.49257487878,0.4013318475112845,0.0036378951335826,,0.4223237338419364,114.46012465450758,105573209.91668448,8279.228982337027,0.3950082241700142,4.865867364619644e-05,3258817064.5173345,5.175467594436815
4,17544.022316503382,10511.013792044449,-756.2361026985277,22767.06323600795,0.4020232569554663,0.0036014922927524,,0.4173859787231361,116.46575242187356,191132405.57163343,8337.473439309399,0.403810979136156,4.906332569239672e-05,3438865742.639406,5.151779294998543
5,17725.55351949915,10516.07319694844,-756.7448976216257,23232.11035187292,0.4021252234533389,0.0035340523741341,,0.4170622062427028,117.10387930797636,167225880.88013852,8355.790929619598,0.4019780152017256,4.914897343066514e-05,3424019292.185875,5.149049738960368
6,17840.19611637941,10387.268358565236,-785.3728769219991,23905.16908247476,0.4109410081781886,0.003430266374682,,0.4223012930171551,118.85825835083612,178202955.84405565,8369.031851050486,0.3947645783673652,4.875944245430594e-05,3401851718.5671363,5.156329794277585
7,18002.39729255242,10573.07602375917,-679.9869991209803,22197.15623847224,0.4465483793675338,0.0029639776424211,,0.4205868841970438,134.51192980329245,257846627.98491892,8422.37878217832,0.4034441989771223,4.993782849168538e-05,3908040381.832996,5.141253109114827
8,18403.04831068267,10551.441973602474,-699.8014175487115,23482.24510652321,0.4428500210557707,0.0024601387691513,,0.4202958940242416,143.5203061248609,215476901.68384063,8416.816807964684,0.4015840761710819,5.011155437004721e-05,4101977877.486399,5.149435636281423
9,18258.628032392127,10061.066182269964,-727.8155818454314,24036.821151551147,0.4265443021825424,0.0029766365642084,,0.4231903966311421,136.99430150968803,141438670.9247658,8142.102287879989,0.3960953916624318,5.037622985776709e-05,4173152643.204617,5.20698815615
10,17830.016018401664,10292.99568649622,-729.9015349484931,22473.40263058404,0.4207343350812724,0.0031871679332111,,0.4160601743483317,126.8817605126624,192276293.8095775,8210.51512514766,0.3999110588592802,5.03626730086597e-05,4043748915.127711,5.181749011439573
11,17651.199215378692,10186.21960480488,-745.4410001958635,23908.78585883729,0.4025898992849068,0.0035243273360753,,0.4190124974273986,118.36241380625265,94997801.51175602,8188.76879800729,0.3909589915795463,4.950171736966004e-05,3731500704.0757847,5.190244032006628
12,17649.381097846526,9985.93473208116,-748.1092695358486,23739.64445219822,0.3999379997891598,0.0034225169639184,,0.4210106896122914,119.38137810016258,128978567.17870466,8079.057840303555,0.388911450207852,4.933074745784922e-05,3509918435.093283,5.208586400897742
13,17551.510573743963,10123.114705697591,-743.59765773904,23252.82954085012,0.4021553330006363,0.003415462924918,,0.4158392190089163,118.83870135736213,103582244.98220174,8098.08840508173,0.3888247431136798,4.9855049138087936e-05,3521172992.1842,5.185726838082659
14,17483.6152608255,9894.15798731076,-727.9495117161823,23258.05172683902,0.4038370254283665,0.0034203164630796,,0.4154560491725047,116.32580906483793,106489490.07276672,8001.71534759125,0.3886242019807412,4.981632394509856e-05,3225694390.3852363,5.20732049566042
15,17334.96280201705,9505.830258740429,-713.5535525022926,23462.46926837129,0.4018628610451988,0.0035071361665506,,0.4144976476453331,115.08015378907726,69232078.43245815,7768.197164160504,0.386233322837868,4.971159555867983e-05,2989016448.9442387,5.243321113923626
16,17137.33818892908,9472.943980289105,-695.0149765414602,22789.36081061691,0.4029593963333712,0.003620094142661,,0.4101691171552029,113.99595654132112,63556162.31314298,7697.774927188057,0.3869216337025569,5.0111287374396335e-05,3003704570.258657,5.24823284887054
17,17001.756419817273,9185.040161651696,-668.26348421855,21797.326723888826,0.4027265205181269,0.0036085534093682,,0.4096675732903303,111.42032868225223,53231263.85013304,7555.0215715965505,0.3759659304034189,4.996270154859016e-05,2728080536.993418,5.287555348617431
18,16725.690554986606,8840.83999553294,-627.0109716857643,21757.994298523576,0.4059163832624515,0.0036812730151612,,0.4019122821753744,108.1859910637644,44113700.820629455,7333.260849732125,0.3593538147792204,5.020563377129397e-05,2473554492.3365088,5.331924231238994
19,16425.276077177285,8613.909200047463,-595.5073263252791,21723.825764566063,0.4115453733866122,0.003674651806823,,0.3969622918763153,105.96191653098607,32470424.406649016,7141.080195240991,0.3603156034023358,5.075155203380445e-05,2340409395.9689536,5.372636142026683
20,16274.174268883278,8239.575957451263,-551.190558507714,21051.99271622912,0.4194533457937437,0.0038406600106003,,0.3934127863461424,101.50823748506154,21471428.41304965,6900.636233147232,0.3480444965007054,5.102162850064327e-05,2076582405.0984445,5.434226309490851
21,16185.243235229802,8165.862924108856,-466.6302316986394,19811.337376349373,0.4532517249617607,0.0036530176039506,,0.3883232956468233,103.66757613074188,17077218.10927433,6846.79019583274,0.3474181462210204,5.174898525214259e-05,1911926446.9498727,5.442834577277649
22,15893.013579687948,8062.085606996531,-417.9270349594011,19519.295502632096,0.4627422374087292,0.003739666937099,,0.3821906000337844,96.56545971797924,19787078.377021383,6754.459175726924,0.3576245973191442,5.183968275608958e-05,1729220809.9218798,5.460403933279327
23,15798.288293844897,7896.212583146625,-388.8292594410418,19357.718999255456,0.463974753878372,0.0038471517058362,,0.3804588063826208,92.13239088655702,17157641.66645493,6658.861113870328,0.3477871210496325,5.206033669193374e-05,1572608258.943405,5.485940315690308
24,15392.711966362898,7886.711874698997,-422.2531096765529,18270.86981786463,0.4328082260886335,0.0040615119078821,,0.3762330757535604,83.49025155399808,13115236.07124966,6651.046374072976,0.3372317792307377,5.104563254340416e-05,1393101140.594566,5.49018946687316
25,15294.852400793125,7842.142631795687,-419.0299321133717,18775.17828838329,0.4263576084694664,0.0042483088365467,,0.3726883809669341,81.51097406233471,12418867.713646935,6616.205897943191,0.3349492777934164,5.089070421411114e-05,1425500090.9242692,5.501351073600721
26,15317.386101938811,7697.025099287364,-399.7505059280393,19519.22162711667,0.4265806166616233,0.0041934822445113,,0.3732793064168701,77.9768798335212,10246640.850005845,6529.77805232485,0.3425074795832666,5.064635831262008e-05,1354621611.3959177,5.528618764471997
27,15265.5576457077,7726.272539453204,-411.138945935501,18270.615367061724,0.4263140719408829,0.0044130931479144,,0.3721419018560926,77.16499394964147,10572708.03420398,6543.104375386809,0.3414041913418653,5.073537787793376e-05,1349477789.3700364,5.524578811560929
28,15132.036151684915,7808.68036797398,-403.1219983250704,18791.009365796388,0.4251355445901252,0.0043256727645191,,0.3696206148319428,74.73857685072637,10155297.974867843,6600.506880267561,0.333939641380668,5.058313939674482e-05,1292237465.8498626,5.507822344197039
