T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,19934.919671373616,8932.712179975255,-651.2883796081348,36325.97954047384,0.4494206305164455,0.0023300742699877,,0.4044602718944014,218.1354791358897,88487570.37054014,7422.470477367299,0.4213821417152456,4.477708232546529e-05,5245755119.253071,5.6404330838515016
2,19990.53769895596,8988.610450176073,-653.389215080013,35454.43979297113,0.4487916702560334,0.0022849132580212,,0.4050655264400721,219.8823501137398,79178409.54240324,7448.964751352048,0.4205927991819317,4.463651074358202e-05,5253648421.367919,5.631759867065616
3,20137.50893831337,8923.055367850005,-645.7290394665677,36968.1248314077,0.449605821839491,0.0022154341454781,,0.4067481556495877,221.7211315761556,55245942.77429652,7473.402406704786,0.4139444888007644,4.4389534139307625e-05,5036200362.83865,5.634258291797598
4,19997.816503854425,9067.860509660226,-637.1485210375226,34603.46203381449,0.4520027966046991,0.0023087843387891,,0.4048577391931753,225.4737716678222,90284304.14233278,7497.126261161785,0.4182657104261177,4.488786660451046e-05,5268894579.143038,5.621782840787652
5,19985.6064181405,9037.275114209577,-637.4851312059587,35515.72786616067,0.4525641594033143,0.0023078979881086,,0.4044491553656283,226.18585615751803,82305747.47678865,7482.605137998764,0.4178311280424892,4.489849823517784e-05,5186423915.062736,5.625171306309047
6,19923.293677779904,8905.649733510993,-635.0180983626698,37049.04570154622,0.4498271907297652,0.002245808284325,,0.4053421784505204,220.01082543091675,67951888.86805837,7435.35674996323,0.4137006340749923,4.4778857986114966e-05,4924605234.659294,5.637941136953103
7,19871.226621550184,9012.32477158085,-604.6334367383485,33982.67150860655,0.4536299727798776,0.0022924726203666,,0.4016099903346427,224.5307647605674,138727576.5606935,7444.080131666693,0.4147700218700167,4.531932153270793e-05,4962874628.288422,5.628613108842209
8,19856.103561389205,8841.837084800609,-581.4511070041143,34243.79049756197,0.4558236166922281,0.0021161203260032,,0.4007743361498954,225.7175803885892,80513501.80579357,7346.125991300761,0.4182740161746331,4.569287092746344e-05,4744633359.342771,5.647848792830131
9,19701.90694340222,8560.596875892263,-568.4197563413875,35751.8606785631,0.4547000743719817,0.0022401183655327,,0.4009988708783961,222.35205126713888,64428336.47294341,7179.348666950847,0.4088975709471469,4.59148644379341e-05,4438931061.83481,5.681325307248657
10,19473.50602252893,8438.577745788521,-530.6802307695239,34609.3976683247,0.4604179525552373,0.0021810000680332,,0.3952523810841904,220.79555659587413,53975493.77072403,7032.297289348839,0.4048109932208784,4.675853534358703e-05,4326553278.175318,5.708115436403509
11,19318.76062969183,8098.508922623013,-493.4222848304208,33406.24667532148,0.4658801254167836,0.0022623223995394,,0.3929911199174025,213.8071913367206,48614732.59035747,6816.148148595013,0.3967730033100258,4.718869379454877e-05,3855647283.130312,5.757655793998727
