T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,21500.05443308771,20920.114876875312,-42.58667853992957,1456.7277997125282,0.5200574188575683,0.0057323399604381,,0.4195447780245808,14.042334006796272,413675047.5646489,14120.041233480002,0.3244165416184031,5.507292724857004e-05,445372172.25137824,4.288622202153774
2,21418.689561218114,20874.9068802882,-41.904154655477065,1467.1560162358385,0.5211169953444105,0.0062754616429943,,0.418308838531236,13.606607430256576,397924885.8508991,14124.972764122978,0.3240890988356452,5.516390528148219e-05,378573135.7580928,4.291772499474255
3,21395.298799910448,20989.06683573105,-41.94939543022405,1412.967939001362,0.5192782190955172,0.0068276659181978,,0.4173129042922732,13.221430492011958,398177162.6716368,14364.328587755615,0.3129872770919067,5.446199967544237e-05,332468006.02650434,4.280910757300639
4,21418.03478055282,21576.720451259687,-42.39378751160943,1321.7051803178824,0.5207431005068215,0.0066800897856487,,0.4180773801641311,13.401436524376468,408719656.2804242,14356.58880084918,0.3258395986113845,5.496427418031884e-05,331145799.3434817,4.250226874803484
5,21345.09279861872,21552.48019813713,-42.23503436349636,1344.0777939202485,0.5143489065350206,0.0068240693527404,,0.4172158887828826,13.129701318803004,393989086.17802215,14440.27413160284,0.328056722330921,5.421697694580259e-05,317410205.128801,4.253911806130531
6,21344.288647371155,21496.81639134453,-41.44475458988124,1302.9204417175915,0.5165243848711776,0.0068708696787532,,0.4157156662607685,12.771518406974796,399984065.3327864,14545.26772397522,0.3212914737480108,5.40788195032419e-05,329267033.1459753,4.251244824390978
7,21449.16345396493,22145.16429265518,-41.60453094097726,1252.0391168799922,0.5215070390436017,0.0069536396293824,,0.4163431578109625,12.99825260136974,426324334.5658992,14542.44909758234,0.3269717624254309,5.5083776093917153e-05,362571639.8492014,4.213236233737305
8,21464.218928751296,22080.649065010784,-41.18607441321433,1267.1010626548516,0.5196929900841678,0.0070619322391256,,0.4174117258997406,12.664112758358408,421773893.9671592,14705.36724654271,0.3270370196566661,5.463105737670824e-05,345246363.4543395,4.214744933906543
9,21411.212623756164,21485.69579077098,-41.12363308422879,1344.4020412963575,0.5176681738277674,0.0067999087555697,,0.4170924642297385,12.637645428422331,392216693.8856333,14620.658457320473,0.3213609196444098,5.436942290700831e-05,306591647.72198313,4.247572077661214
10,21386.43995452874,21998.91396677174,-41.06065332060727,1305.3641433698351,0.521349153965716,0.0068765681343962,,0.4173374953413076,12.854159275148136,424065285.182828,14493.842675610114,0.3240717082211843,5.551019640962912e-05,335726456.32647973,4.217296848803018
11,21258.38837174888,21647.461012490225,-40.61573524617892,1341.1972843197511,0.5165590829649336,0.0067305450329509,,0.4175528195507298,12.355353269381633,414188145.7788453,14560.03569021831,0.3253480280827895,5.503050944301224e-05,309123009.2686234,4.230948545557672
12,21097.452091028368,21358.88608299955,-40.24221558610949,1366.3939512812576,0.5147099045231869,0.0072124766880712,,0.4137112251479952,11.83999045681824,377099416.4613583,14591.598580656177,0.313931135231084,5.4712570558592906e-05,268976502.4630282,4.245289897336407
13,20843.907660313416,19623.202296589483,-41.87656225405225,1448.5134394718912,0.5250200495936871,0.0076276475667908,,0.4094697758916351,11.700928859410702,328178990.65931696,13590.189663771343,0.3301352104887107,5.644586810480396e-05,282807087.49411565,4.377347068986031
14,20448.28595964624,16506.9905908563,-45.94250271286444,1866.6724340175404,0.5267694912660287,0.0079454892228977,,0.4026462594781775,11.733385685923809,230878212.01453048,12192.942556147316,0.3300400439396544,5.615391653226884e-05,407509744.18020606,4.621878345958849
15,19986.71489364488,15093.527314957457,-50.212943452928585,2508.754202595084,0.5299010968860396,0.0077695716220397,,0.3946434779036736,12.032997060816207,160274600.73651922,11496.411370426937,0.3308713384245015,5.600483906350957e-05,449852939.3217175,4.74593505328804
16,19509.957825718568,13837.312694048776,-55.90632944901609,2803.4215507003664,0.5407749229343455,0.0074337136052575,,0.3852028513375632,13.16782710447036,88201703.49243799,10683.11715988332,0.3274336707764471,5.6452201526197566e-05,537705290.697614,4.874464963599741
17,19117.13691444469,12561.505095631976,-61.95573610420104,3213.8372385247512,0.5435276102368833,0.0065704182317857,,0.3781761583895027,14.11156581361372,32213203.10763108,10018.08223600772,0.3297685216891697,5.560697571033044e-05,538511858.1473461,5.00673324766752
18,18795.05803902269,12048.48517526604,-62.553273977866624,3554.44896840042,0.5474376021008298,0.0068955724173137,,0.3722524725883633,13.465084586215198,19815222.394137874,9695.931945515851,0.3233219655532828,5.5387324798097086e-05,545789087.8531009,5.061229202377466
19,18438.066997762056,12212.62874173441,-61.60300099143126,3311.193287743995,0.5531125571102083,0.0080517699570173,,0.3664949495852924,12.091033373123818,22260859.406578057,9744.728751153756,0.3194972016496609,5.5246990216686255e-05,457581975.7649509,5.037382448434607
20,18389.20931844829,12067.134974995852,-63.94331145785338,4698.893310665171,0.5526173475902101,0.008924236736405,,0.3657851172459834,11.69043541549278,16706253.910899062,9714.806749308636,0.322977272723131,5.454722141427795e-05,385848623.6262522,5.056887988925327
21,18283.55200298153,11723.613134880194,-66.83698051887674,4676.92811309938,0.5503694265420823,0.0105756039459587,,0.3652113610622992,11.998834827711024,16246724.042886551,9495.35548027157,0.3170369968820861,5.413660612700409e-05,323397495.51189333,5.100911579878595
22,18369.8658646765,11478.805311307562,-70.66449252330683,5144.624447362069,0.549426900310198,0.0095600080505371,,0.366384826147468,13.086744756336076,18628718.29248879,9271.15054414188,0.3203687348243008,5.419621411121222e-05,382375335.803559,5.137614272504676
23,18621.628769150844,11204.320017538454,-78.82532368043672,6519.626531286365,0.5440226344934634,0.007859256746136,,0.3709182242063533,15.516722232644032,12846793.313972283,9134.63448474646,0.3265041406581783,5.374211092307875e-05,487202636.309184,5.182338997322008
24,18806.0519716692,11045.935119569596,-88.32386293851242,6416.062892201695,0.5420469440437855,0.0072737735650454,,0.3761291285787778,18.278967550889227,11426639.408222904,8992.98114611085,0.3330870879171269,5.379969587766509e-05,568115586.8926781,5.215775456888547
25,18963.943210790087,11804.138470836397,-88.21157208142321,7080.190285290674,0.5391723392757115,0.0070175031091363,,0.3799766706594108,19.15192929898808,28310985.045942035,9415.258566367243,0.3365569377160377,5.400100014096375e-05,619915679.4938263,5.133261157742437
26,19167.06023478733,12771.589138008674,-85.89413186634144,5648.183257162875,0.5289574235881769,0.0069486528854725,,0.385679212736908,19.32279417725408,35746649.54819991,10075.429076405268,0.3325908517590948,5.3386125295088974e-05,609907268.313006,5.021587497601387
27,19451.19714964115,13304.39127343398,-80.3721786923002,5331.311566948522,0.5293054148440269,0.006836221679849,,0.3902244140374967,18.574101172190765,52211681.408476,10350.39749572758,0.3327803379864604,5.413559252590264e-05,666066548.14022,4.9675100549837
28,19654.832483106875,13793.535420567392,-74.52224242882458,5195.539359721929,0.5246377831549339,0.0070493573453261,,0.3936579524210649,17.248358804061212,110411142.06767596,10571.52180458902,0.3368540561243677,5.435933310104839e-05,649622484.148365,4.925713444935052
29,19851.417515278044,13861.753537316616,-70.5081316658528,4802.292112318792,0.5093474228082209,0.0073834754258892,,0.398079068689336,16.327473227184793,140432112.2344306,10711.2010031006,0.3254598319393801,5.337626682305827e-05,565471117.1598586,4.919692025656598
30,20027.5106584144,14836.347368046832,-79.24865601224792,5139.744181063127,0.4956165525093683,0.0042633023974919,,0.4006337575660899,28.8263463364944,188064504.6623871,11165.91817203486,0.336697656234482,5.3635755395859854e-05,1301283090.1626294,4.829993407137859
31,20256.88257471485,16320.076090820752,-64.01136730134232,3560.996102335362,0.5012071441408368,0.0055485249834794,,0.4037018864008284,20.042012962050947,277728188.7548336,11942.689017377592,0.3273549433017726,5.404316352542837e-05,839277415.5056785,4.686403757389007
32,20278.5601093732,16925.062830327304,-52.14127986147686,2473.183797345296,0.5053497034617043,0.0074505740681357,,0.4052620160415015,13.322902604210212,255105446.5657113,12421.084448295478,0.3192644827993988,5.401067138813003e-05,377105404.4819443,4.61681122715312
33,20326.75076452103,18383.57571161093,-49.685978169583954,2223.1988769145582,0.5072203324086733,0.007847467940622,,0.4047903929645843,12.703069768568524,299770313.3195787,13007.912012669374,0.3243987337782357,5.4779567161108936e-05,372162105.6229602,4.498437425487063
34,20392.064243635334,19376.11427250965,-48.45401291195065,1772.2823429151056,0.5098405154175629,0.0086177994010076,,0.4051534707400032,12.177910841501223,291371567.4828488,13467.63026383742,0.3235857390400291,5.482248235812629e-05,346321902.4013264,4.413061401937114
35,20471.843107287576,19311.66402009812,-46.920687965511576,1593.503505998211,0.5096808610237481,0.009772003754082,,0.4059162760138629,11.6094041668596,269370508.13712543,13604.208763415249,0.3235535928063066,5.413943082320419e-05,306395382.88208455,4.4078514892771
36,20425.40070816447,19483.214490555307,-46.778137765834,1688.9381286385842,0.5119739805382427,0.0089552557391714,,0.4047581985990047,11.681242368498442,285504672.11826944,13554.152763122896,0.3219054399010916,5.501360616072821e-05,324503198.7914534,4.39683980504083
37,20491.101123982764,19372.8351503804,-46.52270896976384,1768.9288160902624,0.5120170453051915,0.0089474722792467,,0.4055038615946998,11.741433938884883,277733982.14313823,13529.00539701442,0.3194384224921043,5.4767235183208594e-05,351532648.6605369,4.40279469775237
38,20514.70979173261,19145.73415021449,-46.113303547108856,1781.2231064618857,0.508811309630995,0.007815031978187,,0.4049110347561862,11.696290512101855,288270031.002858,13539.52580594605,0.3149804195018394,5.386714849240293e-05,355899436.6747233,4.417399818425505
39,20442.111959050897,19056.08084279383,-46.920377783928906,1763.3744883064296,0.5073530934185849,0.0069526394855418,,0.4050308930740983,12.148429844923353,322865900.7769717,13359.99408475759,0.3179999767181436,5.48162159253246e-05,379580973.3345781,4.425328449299447
40,20424.970236738267,18883.585523665064,-47.7160176506688,1884.178493328508,0.504737450286721,0.0066877267760307,,0.4053860689608004,12.55210385575577,344133819.5207493,13337.505935700612,0.3204995220436991,5.447894007994476e-05,374432301.6121152,4.441303400326005
