T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,14635.06036359658,12195.260593269477,-71.22953435601293,3258.289203732808,0.3988340130153879,0.007789983637023,,0.3898791638942823,17.262877814349032,151801251.11523196,9255.789278696648,0.2926759872674855,5.779436042518397e-05,232601011.52812663,4.689466688220289
2,14707.747114688003,12164.290225819668,-69.80725381802469,3483.604319957591,0.401954771117022,0.00797148395806,,0.3912598518489882,16.535700586497697,197702120.68970785,9129.417895139382,0.2925601051864921,5.8151932694830046e-05,232089284.1951565,4.70503287472507
3,14655.376423425929,11898.785467449034,-77.1051661147118,3266.6256707069424,0.404049138299589,0.0096216525576456,,0.3905455374066796,15.147409787680086,137436967.69381857,8941.935879762068,0.3243181577800792,5.8909495908917976e-05,232225173.61316,4.740424274489521
4,14568.367564580614,11700.27737705932,-96.52773245386751,2868.8006685556543,0.4026037156638171,0.0117870196503193,,0.3885685504861088,16.30691070719862,101528324.35608794,8793.378619735568,0.3485939965507599,5.873656981623235e-05,234924353.03123507,4.771522181473535
5,14461.50742612496,11729.559655510971,-124.12313616286644,3515.4924327296126,0.3984984818457183,0.01084323910653,,0.3873369064069255,19.89660228200638,92151581.14778966,8762.544135920249,0.3633713506807025,5.81725509343731e-05,293348127.38376695,4.777587301843836
6,14503.15451955071,11348.712642345246,-100.8795426135498,3070.639186764507,0.3973993512902175,0.0111932821272954,,0.3866840321625213,16.638148819538866,99801447.39897464,8625.173501449046,0.3536570614424073,5.873687120598752e-05,245149619.4131725,4.801617127427749
7,14560.697901497855,11549.21728475234,-85.37976755898208,3072.3812980405696,0.3990740202551353,0.0104685700034563,,0.388401324159329,15.366288419372006,114586533.5087236,8725.590165837039,0.3365811536340371,5.874955823105928e-05,258661761.8333168,4.777646349342539
8,14561.023225004445,11632.87452744857,-78.72866000900514,3140.765981345496,0.4000622137557935,0.0098941605013468,,0.3881802158275829,15.197699650635537,149803012.3260308,8795.16831391984,0.3265444693173288,5.84114049363378e-05,245897475.973445,4.761802955640478
9,14493.272787674823,11365.297021283175,-77.69137761569354,3481.0440741395814,0.3994358776032226,0.0100267238994694,,0.3852135267318651,14.91505690152315,90338052.20181106,8722.828805253484,0.3214282816055004,5.83243636794653e-05,230494966.16040075,4.777051029843696
10,14562.299069616178,11547.32414128998,-75.19908641384559,3407.145413997706,0.4039893735458705,0.0087497377047487,,0.3882358243897967,14.95314033142323,145820942.43607467,8758.946873179983,0.3149318193101832,5.8782070381419165e-05,260270512.89863607,4.765184312084697
11,14512.292576808277,11356.42064614885,-74.00864859606985,3050.4957391919897,0.4069836943639574,0.0095743186375455,,0.3875836136771755,14.643082280870075,111807725.62429574,8667.629271114729,0.3152429225714232,5.9496606472005815e-05,259552410.6699497,4.784840365393576
12,14451.839946848302,11121.420452876282,-73.22849129868358,3274.520627666717,0.4086433330651811,0.0096636916518538,,0.3848086996900803,14.345418381426732,84740613.96879527,8547.329774033937,0.3200295325444127,6.012224953478038e-05,250117573.8696348,4.806361438703744
13,14429.923452594154,11067.098986478652,-72.19547911229323,3194.5620535322614,0.4099991778632516,0.0096197669627649,,0.3833461660582596,14.210229855188004,114473847.2036888,8475.67500455132,0.3211760867319517,6.076693246292792e-05,247739554.6838872,4.807551406059949
14,14391.415827879317,10926.26616725035,-67.76881571474169,2980.138567538552,0.4102611420306614,0.0093753393091914,,0.3816217614976863,13.645018244844026,74812687.54571752,8438.373258883443,0.3129225152969042,6.153238641643536e-05,224317048.34479663,4.810185956684801
15,14317.581924136157,10956.455218745892,-64.93579583998084,3137.934871384419,0.4131345669511446,0.0101344525013226,,0.3788936137814592,13.175557282198652,69816462.4454777,8425.986172755998,0.3168392612172516,6.216931780795817e-05,214086143.1391841,4.798058434876056
16,14204.450477290413,11012.647687300449,-64.05232726406402,3105.9876427385134,0.4160493986026689,0.0112349241328994,,0.3756311412569466,12.709996950746165,80108858.28908804,8445.911633306467,0.3149491500071564,6.269022466286895e-05,186685316.101983,4.783246445073946
17,14065.35323216217,10950.234037618571,-64.561693450853,2724.706386754945,0.4163975198725039,0.0137169613525631,,0.3724255369848142,12.193988211668447,63745326.37917933,8446.588040868477,0.3068225621091875,6.281572721096907e-05,160573883.29392156,4.783818284954859
18,13948.196839715209,11121.462091518426,-67.25835151128197,2988.670289365557,0.4236535766849947,0.0124901913079292,,0.3719730796749697,12.258212350771148,63888242.95885302,8476.413044471108,0.3123712138782302,6.287990098114784e-05,152975472.9859044,4.771521235815396
19,13848.129810400927,11135.418798463095,-72.79570344707618,2953.1792708291423,0.4292932265803296,0.0124682049069505,,0.3707017945242841,12.544073656592069,53842003.70244141,8493.391798035429,0.3243310196007111,6.261022952724438e-05,196335772.81716672,4.776333885221817
20,13825.055372986775,10660.683960696091,-80.90048529529912,3371.4159100543266,0.4299716928474071,0.013471087495977,,0.3698370416673068,13.003261372242832,37405560.10854478,8233.022860357773,0.3312373146429259,6.23689185540893e-05,218683535.0181501,4.84346270297088
21,13815.526661277498,10194.69486126895,-91.27754231995758,3937.944046230769,0.4286024317111814,0.0116296373406448,,0.3686584953739901,14.19638663787099,34908233.68105629,7913.143935820474,0.3431934033873291,6.160182869109538e-05,288400809.2012856,4.9195563514200185
22,13828.203208029816,9770.86342587224,-102.72699996827248,4778.732012722359,0.4252613787803033,0.0101348138498377,,0.3705146237249312,16.03742529011671,26609860.816464104,7660.15528353477,0.3543823231952041,6.103318142876516e-05,368277691.5799384,4.994264129663377
23,13852.217412449016,9438.522493061517,-116.64863319163736,5835.9591457625065,0.4221796155775942,0.0093812431542275,,0.3721554347489416,18.299207247490287,25604564.777169663,7483.593083687136,0.3504980599334236,6.032859139436965e-05,431013709.2390843,5.054402127429607
24,13881.04703538851,9389.864345849664,-131.92041427317906,5989.000166225847,0.423409343712744,0.0089716178980872,,0.3746668581508635,21.0419388250409,31157782.45930125,7444.171914926739,0.3525058088145816,5.985654706385096e-05,512911152.4285458,5.074316136968241
25,13910.063454802508,9261.958987560978,-152.85615831900202,7231.488905523509,0.4234938319569453,0.00761526246272,,0.3764675174411521,24.06000925204648,23608634.262213536,7342.566439309561,0.3638975236320978,5.9784675412952e-05,588706692.8512925,5.103304115926112
26,13945.11507961324,9207.537993521504,-167.13163001037418,7443.324210257509,0.4233906921020118,0.0076622845824397,,0.3777514837221908,25.7723010248867,27073169.28527152,7307.613905711174,0.3586491362456395,5.946795078432923e-05,658984827.6187221,5.119848385101339
27,14007.570273916996,9223.309947352553,-173.8297812724381,7236.942443322077,0.4227798761682779,0.0081043280184765,,0.3792554251554139,25.92040102014007,26903328.2729496,7303.203666892785,0.3634095414944692,5.906694605286808e-05,663574646.2508196,5.124091822567307
28,14051.598071407485,9153.537823441644,-181.2568015280644,7147.785107183247,0.4197040946817783,0.0083591448362921,,0.3799167921584905,26.129930639544863,23304045.94299953,7276.78297053504,0.3565380799931811,5.847553269752156e-05,676584971.0912032,5.140189382039899
29,14127.512859953771,9402.501743318568,-179.05680883993924,7040.615726629482,0.4217777238573058,0.008841290661712,,0.3826471321151979,25.251722958190875,39882493.217940375,7405.408420270711,0.3689559012950883,5.831518104006575e-05,703954952.4769013,5.11314779669434
30,14173.226679537183,9576.508561974782,-173.69105158155196,6969.36360102228,0.4240359734882483,0.0087821418135649,,0.384029464823408,23.7384456145871,33434938.46837236,7504.20742599902,0.3760357367643657,5.848446990999074e-05,659994906.6596978,5.091421870144744
