T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,18593.870811229823,16360.513218368227,-84.21281777736318,2206.4499548952344,0.5748988818502917,0.0080073867187627,,0.4259674230606878,13.788011719007374,354894296.77441263,11575.733515128371,0.3652968566742284,6.539906410920089e-05,512263549.9792613,4.446278776708119
2,18526.45538117727,15965.941221144152,-85.24541323595619,2243.9905827212883,0.5697257284503604,0.0085474090811966,,0.4245440000782536,13.6136750213738,342309197.52931803,11455.28135178706,0.3597992900595361,6.483322815071702e-05,550971395.7890079,4.480411042948788
3,18475.94211013057,16063.421508164094,-84.44928138448421,2067.736554097052,0.5678571874711626,0.0079807209709631,,0.4234414536440897,13.307962466219829,314434618.96612334,11637.1554213797,0.3662851693037476,6.355796117305724e-05,463082828.2081361,4.467442299671545
4,18613.659581520817,16341.810268295558,-86.48764367944196,2154.1604550050697,0.5748029051608243,0.007492912980445,,0.4253751709648528,13.707216075704356,343988533.6403992,11528.763971154009,0.3728601868584199,6.525018311541851e-05,519362929.8108581,4.45076958115145
5,18510.834460894526,16103.464286181928,-86.57885852072576,2030.449806026712,0.5718617881930983,0.0079457285113397,,0.4250781987109553,13.592234721458652,331480898.1364159,11537.791358538689,0.3724778113031225,6.444053787975826e-05,514331221.9440453,4.4663261428812735
6,18471.64393996117,15921.75304762279,-86.01572702730937,2224.437148387333,0.5678903351107393,0.0080187921464272,,0.4232802551450959,13.464226162614109,327978480.0766664,11557.731738138133,0.3664567121527176,6.408250031004845e-05,495764933.2641692,4.475943927406829
7,18578.608480973235,16157.953883018425,-87.58931318420107,2226.521539315725,0.5742075252695956,0.0078415582513318,,0.4254270772977989,13.820101311747456,359091613.4350205,11440.799849936582,0.3692691788117181,6.571377835742655e-05,551131944.0587107,4.46278695798687
8,18527.183684923068,15875.593536813712,-88.20171340003282,2214.2223818679213,0.5690858959272569,0.0080999710684788,,0.4251848372657492,13.706709897236506,337428662.1744684,11472.46170362108,0.3698423445588206,6.441873237776341e-05,508471200.9932783,4.484928570112028
9,18482.082506036604,15897.08249204541,-89.57327673814963,2244.6623871266065,0.5656249612596164,0.0075631622228628,,0.4229661670795483,13.764767071985712,330981280.3279834,11559.25419553068,0.3653933140537322,6.354382541909265e-05,490173963.35486966,4.486869424079492
10,18627.66042626692,16027.08805698498,-90.18946574306445,2159.4337769118347,0.5750240079817308,0.0080142359875731,,0.4247709985125859,14.056593992695085,375437712.92046255,11353.95828430055,0.3738713041248607,6.553844706287726e-05,585825779.3849509,4.483416197608445
11,18514.31614586977,15515.342551492058,-88.8549447901686,2240.277765920011,0.5720455845654351,0.008189375051053,,0.4225774650495011,13.765896004110989,323687902.7933275,11274.56319750402,0.3632890777570018,6.409711358412601e-05,565092849.7522995,4.5210346174179605
12,18449.01990688618,15766.638619371228,-87.29750478366519,2199.233971807629,0.5678686933162008,0.0078140636724398,,0.4228477425765913,13.62300748174394,336124729.635735,11465.169834458462,0.3632023294836441,6.363708326759849e-05,525086662.0725519,4.4935695970936615
13,18526.03483810649,16093.251417422844,-86.75327721498888,2231.447911709734,0.5727808408300352,0.0078770525838439,,0.4251256518541791,13.724674078712722,378144606.2468921,11385.510535011384,0.3824058482844765,6.557654909385899e-05,581584771.6162848,4.470338730531966
14,18443.40531103031,15752.05485066321,-86.26033108657644,2226.188335382622,0.5628828520025829,0.0081356885759301,,0.423960488585946,13.33639467784867,322432708.71299547,11441.56861942678,0.3636070013413714,6.399832236156556e-05,527440714.5772364,4.490608416289165
15,18354.916727840995,16054.276872111142,-86.34442042805131,2182.812609520552,0.5544291721876407,0.008628388911366,,0.4209997955799057,13.12900383640685,325743555.0084458,11664.09482320788,0.3648235656734745,6.341370304436994e-05,456297640.4114904,4.454200999952216
16,18255.30719140339,16300.096790666614,-86.7969387865588,2139.464805171957,0.550984212987451,0.0097566234307863,,0.4192282688824594,13.197786453253885,351283650.57875884,11513.209121223656,0.3769285672793237,6.513790158256241e-05,501354785.829864,4.433918595590269
17,17969.57531731326,15778.23050634403,-86.08817038743638,2168.395160838627,0.5377723431569668,0.0102411838905569,,0.4149346010357211,12.620690086242124,262468067.32908127,11470.83097373777,0.3723893279640744,6.354878340766046e-05,436036126.06022495,4.471790509700823
18,17693.00580180955,15491.849170496656,-84.71248525629709,2196.042948128628,0.5330348685882946,0.009940062358665,,0.4125045121947736,12.012793106092031,250675572.1109326,11339.30713458699,0.372495118620555,6.340014388653621e-05,437094697.0286302,4.494937511726491
19,17345.10371459075,15097.367718112895,-86.86927961404393,2618.5350333512074,0.5321890571091402,0.0100504871995075,,0.406952277678629,12.02218726416869,195732369.2333541,10972.257592792175,0.3740468864,6.410710015746351e-05,428033443.2277512,4.547287910086637
20,16988.724194690414,13370.870644616412,-91.96237396981368,3216.3529013645566,0.5246404867578441,0.0099738220327873,,0.4003272523358325,12.11263656363111,136582456.0199265,10210.64710398155,0.3734441690339581,6.268454709958966e-05,366498457.417177,4.725258410817636
21,16521.815107983002,12550.677691794006,-95.46270856846384,3808.636305806816,0.5252286663258843,0.0110277900133593,,0.3933756025846937,12.165180166110234,79252318.74167545,9719.529121346774,0.3681148868096432,6.26368651614366e-05,403360056.4370228,4.818400690554397
22,16115.912918650794,11838.99036283406,-102.94889588154898,4544.193795857445,0.5267759017356212,0.0104939410781803,,0.3858019970882578,12.924927602824354,69075297.12432405,9221.5262599061,0.3676621758329395,6.29564511322825e-05,461605495.8540302,4.905854474871175
23,15924.462868958455,11029.23177645965,-111.71989528248751,5425.486272489747,0.5227391217871188,0.0092345480116831,,0.3812448810130708,13.569687508930954,39886474.982564285,8808.141895219822,0.3720146057262111,6.18993520674935e-05,462870482.877956,5.006079622066613
24,15613.452837845352,10843.511254271907,-113.6436757490774,5493.536002922568,0.5235318232178213,0.0099593135432228,,0.3759104931599971,13.338708920835693,28378476.89916933,8691.00464828801,0.3694295261083957,6.147650025675755e-05,419224024.5585145,5.030897881481
25,15400.623278261057,10954.987979730526,-111.90910617930771,4985.975201752902,0.5262611596988837,0.0104614409905362,,0.3719388909449046,12.466164811093096,34147977.868316785,8715.792958100823,0.3675000788563921,6.176066578274062e-05,386625397.663742,5.009032775147836
26,15444.641960654308,10981.35152086525,-112.784237594919,4673.044712686768,0.5231018271516964,0.0113155563221444,,0.3715781320286121,11.930732195871002,22864058.53328959,8803.58732638661,0.3655969727857813,6.095937958110284e-05,321116932.9585292,4.999336368900083
27,15293.60896292392,11345.635516099042,-110.9273863645834,4702.60219752604,0.5221009775620061,0.0128345003070774,,0.3707180483754596,11.56644600176873,48544698.9979638,9033.553488061369,0.3608889351712245,6.093333205153624e-05,277068710.2508775,4.948482793523903
28,15338.319978965124,11393.514842021186,-107.39201316778528,4632.454341518413,0.5247290170941856,0.0136944912297642,,0.3705441314299863,11.349087173022737,33778041.60163836,9024.164006535651,0.3666196017172229,6.110632188886648e-05,222605378.17529565,4.937624500856286
29,15617.07746864094,11032.091212633068,-108.75625828014785,5170.807918294853,0.5231967776474113,0.0145158820101997,,0.3734662789969943,11.765236513899804,32786550.458491705,8861.438292651064,0.367502617964568,6.068887656214836e-05,230108372.9303431,4.981587628964088
30,15747.770970665462,11127.71112071336,-111.27132982950909,5702.172725580161,0.5247993823104197,0.0141277246793562,,0.3783977985611735,12.52015819114142,39383502.41392835,8875.803451835294,0.3746291639316672,6.11011919450777e-05,235882847.138206,4.97393105191297
31,16057.347009504749,11432.56967959042,-112.94180613999308,5504.006811281967,0.5310217326253126,0.014305069396291,,0.3854248999669565,13.264666927109287,48011077.758002736,9022.96700504386,0.369020326828461,6.18018075820468e-05,227626681.5408261,4.935829328245195
32,16398.76435879397,11599.54065024682,-115.832909534269,5720.927323060343,0.5338511857706615,0.0142981729713177,,0.3910907426407671,13.899983870450312,61573882.84120444,9191.245399300376,0.3740406391916083,6.161514802603046e-05,226216978.00061685,4.915604942367051
33,16621.569505705786,12275.003902004688,-116.46024973263503,5240.421584131169,0.5359517835158643,0.0138132045907236,,0.3982656035292554,14.166007897267209,98678618.64465934,9527.131458513524,0.3743683874541731,6.238200336977001e-05,252595237.2787598,4.844602862610729
34,16963.627312610733,13075.912204894528,-110.58902790212278,4796.755484167559,0.5432141893640872,0.012386616087242,,0.4036923641412847,13.904309930124484,171177913.41184828,9941.195406717528,0.3751747111538389,6.310116913087404e-05,276548740.03501,4.759002469456186
35,17262.722041027395,13725.87725707402,-105.58632193693082,4002.071867686072,0.547605195213998,0.0115306587038125,,0.4067273928190245,13.761468239719484,208421611.92895544,10406.282069829216,0.3740295038375967,6.248598050133366e-05,291694469.10871667,4.685954648763936
36,17405.465653841464,14812.413232771602,-102.21552209616104,3334.9231278414904,0.5520186778362721,0.0103754095074094,,0.4109620929310055,14.309939152767983,249344157.833086,10907.50557091814,0.3845160281181855,6.354463251276355e-05,301135624.0696426,4.578295275568502
37,17617.93342254248,15725.030600620654,-96.74856757419192,3004.9166830303307,0.5536349859443201,0.0103771235060981,,0.413923547209403,13.89112077753532,350563377.9525452,11347.775187611172,0.3792637958913951,6.387818856113822e-05,309500993.5616269,4.4907159617635495
38,17738.533556847804,16465.835173036885,-92.98267088514626,2309.526091670177,0.5501506193594309,0.0102713298500281,,0.4148706448174767,13.415637210310967,331217727.3786647,11822.55293932134,0.3699997169530388,6.30165309762427e-05,317198688.17954826,4.417790976585168
39,17800.566972147164,16923.968168545653,-91.62699489394336,2165.0855705804343,0.5535481277545409,0.0099742291672877,,0.4159935900355896,13.35769090030194,320746325.47861767,11911.899724342684,0.3764371664616079,6.390129285862922e-05,388217563.2475295,4.377786925330572
40,17838.85629172272,16860.062654672583,-92.31503130686998,1982.488370512492,0.5533044634309165,0.0111766848268845,,0.4159589308753887,12.706967580207472,300027448.38463926,11855.899229992296,0.376733228341966,6.385323236805157e-05,319268145.0778161,4.382882113879029
