T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,21001.80903323633,24700.134670921583,-17.929746148755317,513.691056611738,0.4831417725194388,0.0083555831615737,,0.445852026416507,12.634852266492477,328563825.7024018,15177.64641813672,0.3272663997013818,5.9275872368922825e-05,262896734.66129488,3.727172584262005
2,21025.665250958467,24658.172151881285,-18.082355466928608,510.5293515539597,0.4819784399289011,0.0084882785294547,,0.4453511347261502,12.528396476325929,302899177.5846799,15116.29272839762,0.3278861089957793,5.93187178332063e-05,259714112.60873827,3.7301623306823712
3,20990.71192932601,23564.90777947025,-17.98971891015289,536.307423981508,0.4758835084790409,0.0079852522847506,,0.4468184031152335,12.256780852126036,302986421.0510433,15050.953032814992,0.3241500069427157,5.850267621128705e-05,269668499.3155261,3.7820538527664698
4,20911.56980204424,23762.546892554124,-17.883354124852016,522.8310036316497,0.4777313736679917,0.0078029025708951,,0.4443940549775317,12.165373590063506,316527738.1550855,14837.066981136912,0.3221560172517987,6.023737395904845e-05,289365577.5912957,3.765311514564228
5,20719.756534244552,22872.57526173951,-17.072962680038334,537.0891648732876,0.479657066374687,0.0086254535300854,,0.4410386615976343,11.20376567384729,292884381.74658537,14606.01616267037,0.3197764003673095,6.094656579140139e-05,246436294.64434856,3.812171582308907
6,20349.498796955235,22133.182138992463,-16.280031662772384,575.6105556836784,0.4850782847972719,0.0097673322215115,,0.4377967079746965,10.15197992534745,278431547.5929324,14563.016495006168,0.3090070860186374,6.0731819304045e-05,203444756.96615928,3.861091057309504
7,19949.55832786237,21389.355483261766,-16.49754921552994,669.9670248198089,0.4944285836442283,0.0100710665334615,,0.428530723445867,9.679714851348178,241796050.27576253,14141.655179402782,0.3113103832387024,6.132397503664621e-05,198669021.4517538,3.9132452386571535
8,19546.682443133257,18635.809776203245,-17.285176480974783,846.7280901556932,0.5017540338325908,0.0084434814640896,,0.4195828949617329,9.294082142327175,176704037.20697424,13129.301827896805,0.2951329479644973,6.110792423506155e-05,202570014.6566104,4.114944349230622
9,19112.823401679063,17079.24592141267,-17.856578113296383,1043.068635473731,0.5068112539148026,0.0091723472967109,,0.4118259752626816,8.934979434620086,136286043.65613112,12406.716516313303,0.2870398238578919,6.10958127881307e-05,203101540.7619905,4.23410427478883
10,18637.060704728778,15879.639354318444,-19.00226649967784,1158.2238431014885,0.5147216936461224,0.0091061530005872,,0.4009608925736615,8.858820385563952,101188325.17118922,11737.693408200388,0.2861717294843388,6.1005946602085314e-05,233080805.92502853,4.337375768397836
11,18284.90006012932,14853.704804703384,-20.88345685871895,1289.8211901452594,0.5158126888949899,0.0088165847498589,,0.3946502095525965,8.740139374527773,66161785.16939669,11245.23951140051,0.275578962059872,6.026742969526954e-05,225407076.91945508,4.432288693257682
12,17943.732206731398,14268.437937237655,-22.62497865248163,1391.7303359642535,0.5141298420913588,0.0097549144405043,,0.3876731564379679,8.644262778301353,56967066.95517112,10938.41203763714,0.2787381401979257,5.967224403837705e-05,207499250.50103685,4.489100486069784
13,17687.732895524223,14381.537029506437,-25.100433352810857,1411.5807574706128,0.5148622773178745,0.0096474225251908,,0.3845018097983645,9.150451235809522,46293070.94362632,10935.511065971825,0.2790833862917726,5.953469527184603e-05,261268520.0432365,4.476753378149939
14,17643.03395334286,13435.215815338384,-29.104815375299005,1902.4971368538872,0.5106739889315054,0.0090467074683265,,0.3859330801111128,10.848172969037206,33432191.49003289,10405.472676490255,0.281049344541408,5.901632017725974e-05,336887050.8217756,4.580132504047142
15,17661.19244315913,12822.170814752528,-35.60184515466985,2447.3652726701844,0.5072316415746073,0.0063395798830605,,0.3876049091106618,14.19132452945548,30669475.41481256,10041.9260964083,0.2910912224437724,5.85881221120357e-05,436758785.3259284,4.6600438808024345
