T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,20760.57082906112,9967.71968132366,-133.96609990964336,11884.148500588002,0.5088122080084476,0.0023157477444777,,0.4008433108641001,126.5499991072522,26896987.026910126,8235.514353931456,0.3516953179971132,4.647757531235337e-05,3867622984.986937,5.359479535687659
2,20842.446592259104,9997.502150594575,-132.98812310642464,12206.946166744065,0.5086370777139066,0.0023794755800188,,0.4001780720337103,130.1464041480816,26501391.85673836,8236.843966230494,0.3458912081784683,4.666743585353541e-05,4037633779.2671766,5.355948645804537
3,20900.594804786288,9567.311697940018,-134.5338833880696,13852.779343562455,0.5061620966675662,0.0022118778945152,,0.3982949298983289,136.07843659514128,18855131.584776618,8020.511803191955,0.3377976466558576,4.632205496915589e-05,4185929707.664742,5.401078566127131
4,20994.83235299192,9819.776038081116,-134.2642310013782,13943.428543268525,0.5088206261432051,0.0022478851095627,,0.399420439554875,139.05863492174467,26102009.53228445,8132.416239906192,0.341856274668173,4.6698403427276014e-05,4349750145.086038,5.3802264030199405
5,20939.357383644085,9926.28220154984,-133.5687103421509,13029.74292188031,0.5072626892786356,0.0023519609872548,,0.399186105411703,132.1018346958853,31652129.918902863,8202.885285530969,0.3399450969345991,4.673797251458474e-05,4113852004.6282215,5.368437095079367
6,20919.29251035094,9881.51377733844,-131.94331221217212,12523.255420045794,0.5044366370827151,0.0024407312772974,,0.3977293013212136,123.23995016132746,16984414.767343335,8235.721693973983,0.3434908293954445,4.620852184933383e-05,3644860013.141991,5.360405703367318
7,20833.66908778209,10018.349961459931,-132.15988650249056,12399.18935982547,0.5059518769389787,0.0024836137117105,,0.3972626265273765,128.71839443510314,18690366.617711887,8256.074481711974,0.3483850604873486,4.688793196681791e-05,3843284903.575312,5.347099697879505
8,20839.306901612978,9967.68928468459,-131.35308876477765,11585.294449579433,0.5048895350747382,0.0022224533490691,,0.3970122057544172,129.98440419087422,22967906.30836631,8244.217173571746,0.3449278544330548,4.704326951048586e-05,3884142005.435803,5.350539815617301
9,20884.30500028803,9808.554017875533,-126.95868337807832,12449.8717802081,0.4995710702200491,0.0024753394584025,,0.3961784190679613,124.962502315051,15166849.091847137,8205.101522157996,0.3473742183176427,4.658714705868729e-05,3707228634.51545,5.359983310226094
10,20632.72930631156,9959.27408754185,-122.53497296051668,11796.836908269552,0.4979286608101357,0.0023974728135878,,0.3922329883599734,118.65169829481349,19127108.891093243,8208.898063241943,0.3438710626384858,4.728016809837813e-05,3570602383.6184683,5.342801229064444
11,20456.18156355733,9799.365395138657,-117.32719657268056,11488.015728297389,0.4928688130856473,0.0026789751613451,,0.389852033092285,108.50123174983656,17540524.704230692,8139.20257621254,0.3439664234884025,4.7326791161608205e-05,3162222098.004505,5.356057167962312
12,20364.07357200159,9577.009720334445,-111.29026910240584,12427.44897740674,0.4870477194026356,0.0027079592299665,,0.3858225129519571,98.14486694852084,11437417.558687309,8038.266993690471,0.335565706145834,4.713815648117959e-05,2885414184.731257,5.379724201304075
13,20097.994328718025,9573.55741293181,-106.14460944751038,11504.939825135538,0.4879832659982523,0.002494140803603,,0.3834622598463167,93.95355025622383,13157419.524621654,7973.088479923253,0.3376453847011919,4.78847480834682e-05,2771998061.2036304,5.385888046810753
14,19912.496940032088,9355.627938312356,-102.60548844035682,11681.101412315107,0.4851715276974509,0.0028788473077704,,0.3786483680804775,83.98239521010639,8720906.574143255,7861.663778638233,0.3203798760412232,4.788329622383916e-05,2442422961.6237555,5.411291328967124
15,19733.127403501865,9289.648120362688,-95.88739989130364,10866.488900810942,0.4825454279812078,0.0028020630929907,,0.3745564424681306,72.53962403164883,6352788.855954856,7836.214661834951,0.3191686987858471,4.763751370757567e-05,2024849234.7691712,5.41172970332397
16,19476.9323460952,9322.893370520083,-93.38344403659742,10979.339663809988,0.4831808856521402,0.0031432352320903,,0.371073059668408,66.03284895063675,8832315.174883079,7808.942863042914,0.3215724130313448,4.800613515673573e-05,1973526329.188309,5.41443569352037
17,19373.84721682161,9242.748554011992,-92.29457993035628,11177.307180969414,0.4790541628219094,0.0033928978397513,,0.3699250614217049,57.89809481594884,4929881.417494881,7798.309176648549,0.3185500899072442,4.781718932165317e-05,1827297177.396464,5.4289881615192765
18,19240.163872367804,9290.173547980912,-91.14727802418844,10884.78942998304,0.4769714604824339,0.0035957540690817,,0.3690963075440387,52.75402227350875,5420258.159651488,7852.833920881488,0.3228870206847166,4.760475921679981e-05,1544164687.3077345,5.414998931887826
19,19176.27867249451,9452.513336039963,-91.46853011323292,10758.357824379218,0.4777262384889764,0.0033694086910925,,0.3671427757457932,50.46147343147901,6600784.075542669,7906.624277019446,0.3236895608029259,4.769018897297349e-05,1566631200.958467,5.394108766074583
20,19300.424096352795,9549.668420092614,-94.7628297539358,10296.085339811703,0.4734966813233477,0.0039261111812181,,0.3677987403302444,48.30921122888933,5686278.673633194,8009.786712296686,0.320920755894839,4.711937510654535e-05,1492067264.8061972,5.38526854953631
21,19362.586407684947,9579.708195795309,-100.35001442082138,11766.747279908162,0.4734677642718975,0.003384111621709,,0.3693500267372563,51.22943128576647,6028956.978834902,8026.637529598354,0.3236465057602484,4.711280396429841e-05,1498967660.2002473,5.387851083825059
22,19423.49639029677,9766.866527804748,-106.27616224065876,11447.218924667432,0.4784600578758354,0.0033249122942957,,0.3725373336734027,54.80756991191993,9129622.272604194,8098.830454673312,0.3299247838127304,4.718298598690707e-05,1677451859.4451804,5.371915448648617
23,19674.40858493165,9769.440980741734,-113.99087305775868,12067.46616655281,0.4792712885132892,0.0032984926856104,,0.3756031451552854,57.60345330002312,7874940.509004278,8142.941766715534,0.3310612741847668,4.66929725454496e-05,1755732867.0982025,5.379781109047103
24,19851.4794617847,9873.79299571058,-116.61001199197138,11776.695083803044,0.4799251227305501,0.0030797607735121,,0.3784694822340993,61.07850346779163,11295021.594370432,8200.431472471868,0.336962552818544,4.6648439750269386e-05,1855775058.0122547,5.371730051897641
25,19939.81893840299,9950.86363288674,-121.16981540266512,11006.52584719602,0.4856752747638496,0.0029238632976626,,0.3805594635152559,66.7361583676479,15761414.85268705,8163.08939972034,0.343334953686216,4.723109600601182e-05,2082706776.6937163,5.371379265877513
26,20121.00434606557,9746.421087006407,-124.99165002222148,11684.448468373716,0.4861990610092898,0.00293749354637,,0.3838742749714267,71.03768596145274,11798970.821344508,8078.942026884145,0.3401671112296014,4.732260362800341e-05,2175455047.879084,5.39913221705582
27,20216.290627242644,9714.28882691097,-124.32178058025649,12048.648944153463,0.4880978388277646,0.0027661656093873,,0.3850770827704194,79.33414931541586,19114512.591335986,8038.108878589047,0.3438200499910658,4.754155903057495e-05,2432103658.1446724,5.406032112920529
28,20268.635589506423,9805.7529258089,-123.32983262635238,10665.342556543535,0.4931375318741318,0.0026502829245655,,0.386406295376731,85.41835983970263,22970300.3730421,8022.438486569521,0.3434819687321647,4.822203033135451e-05,2583617507.114808,5.3981292177823175
29,20367.467416577405,9612.480785864327,-122.92123598313722,11478.825703881954,0.4920361985094876,0.0025888306655336,,0.3885804518566822,88.87059597443177,16338167.271305108,7986.87827804742,0.3399418724337282,4.806674925921949e-05,2574620585.793383,5.415593782083627
30,20474.28210161942,9589.77426111925,-122.10952459244616,11192.065462150951,0.4924130353045099,0.002284049510299,,0.3877317834911091,95.21027001432677,23532623.976257525,7936.846521546935,0.3390123093632466,4.821034572459633e-05,2674743554.889749,5.415087901618226
31,20425.874149060102,9762.068671926943,-123.25033906049038,10982.277647957184,0.4932169807289984,0.0023968613607551,,0.3878474636951273,101.35584170306626,32544232.36226151,7984.699845284727,0.3467876004668321,4.868238281266186e-05,2940931674.969106,5.395797003640142
32,20507.0987396772,9648.109989232316,-123.86423174127088,10687.864976316818,0.4872245957601766,0.0026546382667923,,0.3912566762359768,103.09974837440662,20307896.201785576,8010.496103604111,0.3416825226398655,4.8357429139020494e-05,2903704058.7701807,5.400694828055814
33,20545.59294065102,9548.801156790409,-126.69943787124794,12374.075022884324,0.4893050888890253,0.0025343553494706,,0.3926261754002985,111.63223973325644,19089513.45055624,7921.304101370502,0.3468465690610765,4.848991021946464e-05,2999846804.617208,5.414105806010019
34,20534.89837299244,9576.302560119562,-131.59309349938337,11498.099602644266,0.4961873413614807,0.0026270606433304,,0.3913678083120006,122.8445424035475,17950696.432847917,7898.923140819242,0.3496748504755598,4.860498561970134e-05,3379804988.059976,5.419816453405304
35,20645.512731817256,9283.884291539423,-138.7475458257921,11080.277836922773,0.4899740173467469,0.0025871533425123,,0.39043456530732,123.7884635323376,7187265.358560884,7780.386722382278,0.3429444929429933,4.772928527108601e-05,3389300155.743262,5.458096327250344
36,20664.00204597296,9289.542255800134,-145.15078035963995,10744.651241736665,0.495546860987409,0.002369795574168,,0.3923853702537259,136.87534415824646,11678038.216591563,7752.035658440813,0.3455703196356189,4.801929005890483e-05,3648494536.441932,5.45933646032963
37,20800.629177149207,9349.998381905583,-148.9917265757694,11704.331370862788,0.4993869520400043,0.0024508582894986,,0.3915401714617589,141.60889416728196,14362902.39082218,7765.73920942813,0.3520899418871653,4.815785416192604e-05,3942015980.396965,5.4543745159444565
38,20865.42021112495,9201.37625696516,-153.6466213238593,12988.154361232748,0.4936420364673288,0.0022903410784324,,0.3920103988543672,134.50356624443157,9911671.498055696,7737.898753744951,0.3427309450829439,4.758657766701677e-05,3733458748.683338,5.469098233812091
39,20633.69193844116,9137.003436244138,-173.97670961571424,13671.524155207471,0.4895766939958106,0.0024990601342056,,0.3939342278060419,128.883475417612,13696539.5997699,7645.450410831037,0.358522658723977,4.806284277148128e-05,4182255903.8396726,5.497160346476874
40,20475.594021483204,9069.153830764975,-188.14683958889665,14470.59127491729,0.4858811813912231,0.0027066974628066,,0.3937719780906984,111.47367918330588,14963258.887880122,7610.661929857082,0.3709068651072568,4.840701840038144e-05,4005666306.108228,5.506086297734881
