T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,13094.64719821933,10496.625158743778,-159.6465668763958,2494.779727842221,0.5237074284291046,0.0102149542596882,,0.3945073808853013,23.337219477270416,186374868.4887472,6979.549152010532,0.4643841029368191,9.08720037218067e-05,350959347.148378,4.7978877671399625
2,13051.218447136302,10574.774789771753,-160.66036129579572,2404.7873949080617,0.522625434519894,0.0106816013486361,,0.3946422799254194,23.2950276613232,190521309.45918176,6973.345466471229,0.469032650012994,9.05727718287296e-05,367747134.5395257,4.788888047067137
3,13057.824977686432,10411.578857044791,-161.92207764385878,2512.712739168407,0.5223926508911267,0.0103272031964062,,0.3949233367026475,23.262659209614373,193057040.27428308,6962.504273274144,0.4668450520055574,9.002736912363877e-05,390335461.7975859,4.811340783631553
4,12996.414669954407,10352.349476574567,-162.50122902812592,2416.319663678056,0.5214186817002425,0.01080220984928,,0.3945126236027283,23.192876055957505,194039208.3502086,6914.42248287286,0.4732980694026439,9.07666129442207e-05,417392252.7733333,4.821545271051965
5,13043.25947352258,10331.81345460786,-162.85486350664718,2512.7130879296724,0.5202322554147459,0.010432886987527,,0.3939762375028422,23.135543152168005,187456087.86816105,6906.484507022242,0.4803992187559072,9.071173610453204e-05,433575403.82408375,4.828240609906559
6,12989.405695334915,10332.01609747726,-160.30606563969602,2513.62438115339,0.520483310665554,0.0107675518407357,,0.3929575346756576,22.849594034418416,192857702.28253472,6874.499193265574,0.4774491297235359,9.132077608526704e-05,412633973.5276153,4.825375231122378
7,12992.996248310355,10331.042354556375,-157.89247437802254,2613.3549875434587,0.5208730887020745,0.010707244597854,,0.392783183684386,22.56676826624616,173323525.4325874,6926.386092208753,0.4669617185466801,9.11003157570934e-05,408401509.44764674,4.821367715856005
8,13029.73879401401,10381.678204908188,-153.55383365883446,2513.010274265768,0.5231165107115419,0.0105030122862954,,0.3910358177207786,22.22511319708569,165452793.87340474,6899.408412735779,0.4674343347853268,9.15744430695818e-05,390886208.0818809,4.81033627848437
9,13055.391494136731,10413.376299982838,-149.55251784341843,2503.857488690159,0.524755517011515,0.0103356244962245,,0.3917674169876507,21.84106368094097,171694100.15770206,6943.600985243407,0.4658787121535199,9.138066563374267e-05,360323694.2107143,4.801200405686388
