T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,15394.601636353264,17487.988227670376,-21.43051262269646,1310.082535267905,0.4996131346335987,0.0072008679898343,,0.423620515858551,8.449932848805489,634557635.4963362,12075.75767309108,0.2856916617480154,6.0248954749037184e-05,183257417.53829065,4.009124327530454
2,15435.377396903436,17388.065542406617,-21.48777893749512,1331.3989343878047,0.4995878218024409,0.0072602962733798,,0.4273679852100304,8.39785223690063,634922586.7101371,12124.271056925443,0.2786474545658348,6.014195706522887e-05,177161581.18616867,4.016157737467515
3,15397.399955170073,17162.527857065714,-21.179337147698668,1449.911888152441,0.4943880696843049,0.0069397003293748,,0.4260268729623179,8.349569139859824,588939185.2315,12061.249148694054,0.2788461088353771,5.970192196309193e-05,170356820.75325817,4.034167006343629
4,15233.593616174268,17240.55484239273,-21.57546725984393,1358.8597004898816,0.493499073752899,0.0069160761134253,,0.4226959587653334,8.352932163186397,675974784.4181669,11972.921648195528,0.2881377732750952,6.0138815027271766e-05,176890486.0967506,4.015380997074966
5,15131.131279449242,16833.256877478285,-21.53797594568296,1454.9383371456738,0.4888805437866313,0.0067379781444664,,0.4200489502176344,8.139607898525178,613248619.4395343,11915.640847802411,0.278231836967541,5.970719075647184e-05,168421282.6049472,4.0371276277585855
6,15135.19146632172,16384.14165368059,-21.06078053848819,1520.7681217094328,0.4860498509928991,0.0072734160828877,,0.4184572142845154,7.845083665611248,557477855.7973915,11748.366878139144,0.2652790405609592,5.9696955081637874e-05,158998509.1618109,4.066923061668599
7,14856.39118325001,16112.206393779026,-21.92508544194995,1510.2937954270208,0.481605383094375,0.007934808852318,,0.4114804164699221,7.488065577741784,449849607.9216713,11538.66851901982,0.2711853454322809,5.995331239375909e-05,141998744.3056228,4.080703187515516
8,14582.90295674659,15343.645240923888,-22.99834384598716,1494.2964190332884,0.4728121672395055,0.0087179609305678,,0.4012782071825481,7.009190166461781,347683980.5888955,11285.303903098104,0.2542856575097966,5.936759013662367e-05,113026225.1828757,4.141236386998515
9,14290.13538941537,14620.19963587552,-23.79946069603869,1527.5347552979097,0.4680584816657698,0.010628836490034,,0.3871480481501775,6.686559415024346,229993335.5336823,10899.626487397783,0.2424464822439683,5.876797476892567e-05,103275958.27645096,4.2044804566978
