T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,13951.221072233377,9036.495680789798,-100.36279195902252,4235.615961999772,0.5173024533260511,0.0091731238537397,,0.3798458351682,16.627770515688425,62340795.94637957,7102.129999668263,0.3653363648908839,6.795866568935523e-05,217203156.20473817,5.139484793859835
2,14033.039101724442,9030.232446907188,-100.0249425412723,4331.032091651294,0.5194230214750732,0.0094491296794941,,0.380726613249199,16.669212386624498,59948946.166853726,7086.109862530187,0.3624568816093318,6.846592840851688e-05,213171115.93630573,5.144539076271656
3,13982.07760717236,8895.066590848597,-99.55994340893524,4525.602037127636,0.51637252700095,0.0088556469150534,,0.3785836335815501,16.46594551136277,51649364.96107744,7037.982870936815,0.360368355839183,6.8063838896698e-05,217588564.2071175,5.159482084105657
4,14010.313260788284,9021.837902581849,-100.20952708702696,4462.594152250421,0.51912389513238,0.0094337533023443,,0.3805805491528984,16.645555189127506,65602766.90823639,7076.58401229431,0.3595426489142855,6.836731547359033e-05,226333482.51507893,5.146841133429877
5,13966.145928103912,9003.326969454996,-101.17283923314696,4237.567601431898,0.5172259963307394,0.0099967049409403,,0.3793040967949191,16.581317707067907,46978160.66469583,7082.183765236407,0.3644901602793542,6.803894476983164e-05,208920346.89404896,5.147350378884421
6,13960.28703284046,9032.469434832756,-104.37892016465194,4213.884200216623,0.5154295653591632,0.00942084733373,,0.379999634569752,16.61168629749877,56761946.3228652,7097.629605492473,0.3697303618112677,6.813935114988298e-05,219283792.2609864,5.14357148311221
7,13911.01502128111,8944.124575539801,-107.12977033724712,4231.562965067031,0.5112677792427426,0.0106116279901127,,0.3780545986366808,16.485760301346367,36538550.94856733,7070.686532355942,0.3732302518319781,6.781865995613399e-05,211947259.0092272,5.150851642366409
8,13920.751682448648,9008.367322412303,-109.82164698282996,3984.011799782575,0.5145685891201799,0.0106327230989986,,0.3800358410118377,16.595980782065503,56300922.95905599,7066.665874225306,0.3745794051637255,6.84832321105063e-05,203337932.62688103,5.145619846073644
9,13903.992034750128,8970.786112388188,-109.82491567574256,4071.033102142634,0.5150570417983711,0.0116898719115437,,0.3786082840904688,16.368970084338287,49542214.31971187,7050.1487717275895,0.3774541799661155,6.854136204566053e-05,199793691.35950625,5.148250772951555
10,13907.80066898873,8995.583686209984,-105.2543625032081,4224.762044237455,0.5173776666175339,0.0114578619880084,,0.377290624173894,15.774990317137291,48507520.02862995,7090.653824438608,0.3703857943882153,6.87241225055129e-05,188829072.25970092,5.140581688665852
11,13834.600806655011,8902.33768883942,-100.5336676123265,3878.714013804606,0.5213335249503182,0.0108027753404409,,0.3745685254151715,15.0171504988787,38586495.89662661,7035.347272485973,0.3719759907408015,6.918232630120974e-05,184034561.00332567,5.149524691703087
12,13716.424296032716,8785.56990990555,-99.63777341581005,4079.032609685765,0.534473092804208,0.0121329480225735,,0.3736399449233427,14.60599920263996,46519496.52693595,6911.764428865796,0.3657968140592979,7.094934190535155e-05,175490631.5148345,5.168420767318752
13,13608.206274904282,8631.41496680943,-102.15529871643083,3887.639286550978,0.5433318462497303,0.0122683151370797,,0.3694938194053753,14.695905144979738,26289164.454472844,6819.055728822143,0.362674721778786,7.202477400929149e-05,162013929.80108947,5.186671336103358
14,13448.83743856541,8522.714649825377,-107.55934207022754,3998.704988086812,0.5481247236227299,0.0121689655404421,,0.3650326037923251,15.116524077374242,24136549.714999057,6771.122557142664,0.3679479600275133,7.254441580355702e-05,174073439.32146424,5.194771863330812
15,13293.610487168677,8016.628491462401,-115.93926135701771,4624.680066989191,0.552110086679919,0.0127997889651438,,0.3605283045675518,15.800312193064066,20477671.978839472,6461.321393591808,0.3664221434984814,7.289099422022483e-05,183385204.74985865,5.277700722936061
16,13128.487350593332,7337.195207330155,-128.94902268967854,5959.062687519658,0.5552471468588609,0.010931190066854,,0.3568074006186332,16.926611725821935,9150589.633618947,6005.149514965315,0.3740395370762654,7.33700905189376e-05,240956926.7269679,5.405207295029418
17,12985.321194341375,6832.008993313491,-146.10743141778445,7356.656962618293,0.5557042157520964,0.0108182661566669,,0.3545076426575579,18.51384676136346,4800647.157019567,5657.7943210457015,0.3798131746045982,7.337198549936111e-05,266924658.80769232,5.509294845326159
