T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,9386.0520136394,4781.987991910747,-437.6966358203414,11655.93130057012,0.6720223387423344,0.0118080296620013,,0.3788467566653191,17.915150529232662,25702278.50865672,3822.4489248888176,0.4717509911056037,0.00013901001443,396405449.9728004,5.716429622758896
2,9344.28659751189,4791.907525133773,-441.4394433633154,11716.713312029058,0.6714989503508269,0.0115709228453645,,0.3788248827422042,17.794839018127984,26212779.29276516,3818.580453689884,0.4786868752136832,0.0001397095632491,389121598.3714445,5.7120020235517845
3,9418.8251427269,4792.662167261749,-447.61650067668114,11542.314862325433,0.668841256840778,0.0124764252987368,,0.3797225502137894,17.766025933700536,21131004.904238533,3841.641413320184,0.4734234930822016,0.0001383513143104,362414768.09807694,5.709900446694679
4,9349.720254757009,4903.121087211046,-437.4055346776882,10326.301503114537,0.6765325610007433,0.0129471174047216,,0.3814739066687155,17.407531798325746,21754546.3591895,3875.9138960995497,0.4777040428351463,0.0001416585986805,315765284.4880089,5.673289255032255
5,9453.529633870296,5012.544215119936,-447.3824403843207,8363.145976656218,0.6801602530776224,0.0133713075298276,,0.3833574954473463,18.23987744573424,21829380.042469915,3942.919179982942,0.4691889501357148,0.0001431778038526,335875927.0605152,5.638079868741956
6,9439.395537803864,5111.622427356382,-454.8517074858436,7777.952758724016,0.6907487529344615,0.0126777586744123,,0.3850528576316441,19.573065767648,21288801.698135126,4002.9790524948735,0.4838923645918004,0.0001454411262608,517687257.5782526,5.605042643138839
7,9577.061060602991,4668.03573398357,-503.6793531065034,8201.736518614665,0.6953099856119992,0.010552680431248,,0.3858219976623843,24.06030127744117,13691026.317414818,3762.6152744964265,0.4611196378444955,0.0001446934953937,741477160.4672053,5.737755921398687
8,9498.262945305629,5085.981102499347,-473.29135496134575,7970.012122023709,0.7001750479815138,0.011472094844482,,0.3848922968357484,21.5956897161624,20996379.933211345,3991.392745710001,0.4622610971195938,0.0001456371842196,543887176.8969102,5.618842003012069
9,9492.56650107475,5009.281865946762,-473.70683226205017,8797.27960832264,0.6985280763734628,0.0109057835165658,,0.3842621154834633,21.41495935721068,22058557.713929314,3956.898944074405,0.4537017961324588,0.0001440049643838,423462727.91779774,5.6492516964028
10,9380.718467681809,4886.784802655133,-443.476743642541,10238.086850862925,0.6902633360507504,0.0111324862567694,,0.3826108283348007,19.009016467210284,22902150.2536152,3873.350673815322,0.4631992146095356,0.000143136752351,353824459.13347256,5.680635764446674
11,9446.73555534855,4756.870417138379,-444.37832651620016,12368.63414139649,0.6758413498963858,0.0102686800203916,,0.3798273735488249,18.64789529100284,23232910.41098733,3822.279282203291,0.4682222943043968,0.0001401905946408,414482984.8290069,5.717196399279322
12,9374.89697101302,4803.485916378801,-424.98492476480754,11299.11880718215,0.6777003139661759,0.0112177396346543,,0.3804796615597449,17.411728300123446,25400868.427168667,3832.68834816628,0.4703031743751795,0.000141314739265,376258985.3376831,5.701812450369071
13,9429.327010740166,4842.781706290459,-418.3100719997444,10610.00107645614,0.6775743967597481,0.0133099371706003,,0.3805513097620174,17.07752489469321,31684173.829994373,3864.0070910009335,0.469872047042667,0.0001405772867777,328270555.3686179,5.688897225818265
14,9359.301385410834,4933.732387006879,-420.4550903894626,9572.347496629432,0.6790305392843372,0.0147182462070847,,0.3808820344630292,17.073695331958692,22859216.77557832,3909.399965921688,0.4825107589986952,0.0001410969375664,272359477.95115584,5.66166760394636
