T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,18631.183754464044,8868.724916017907,-681.0213252706028,15729.974295988604,0.3757736429891798,0.0013711588414578,,0.4290596013095152,686.8756038871692,13638075.991273118,7428.620692456591,0.351684616361843,5.553252579672624e-05,11408776321.817032,5.093653335098111
2,18657.959438443904,8813.864184811395,-678.837157014535,16478.59872967576,0.3773497941687092,0.0013107260870731,,0.4296997864320948,689.9777107475458,10341744.63124061,7405.07685826552,0.3482966619983044,5.56172333256134e-05,11121587174.047558,5.10107117729845
3,18691.736459916618,8553.721106894876,-722.8148627125067,16646.795847451802,0.3800871425397718,0.0013196565153257,,0.4331615211276606,733.8648084795059,7200952.990958649,7258.132425128687,0.3420395836502319,5.542351779926639e-05,11701410576.52494,5.136616632196549
4,18592.884998860707,8805.627366190949,-687.9760814799006,16691.482201206,0.3811040159934019,0.0014994338677693,,0.4278387772495644,707.548564840329,11944419.527107028,7370.6930225912765,0.3532914935322012,5.5970462692904e-05,11653786716.604094,5.101739360498548
5,18553.47183047478,8708.904576026467,-675.6202420158654,16353.68909495024,0.3794126378891237,0.0013056844647854,,0.428838957850035,694.1389817567999,9802066.016109642,7329.011912701304,0.3466920735594753,5.5643277467376775e-05,11179745279.32709,5.1139037763479545
6,18660.255360484243,8448.94612086166,-722.2454573987197,16465.848234937912,0.3789731436814531,0.0014281137476316,,0.4286836235342828,739.6704070947112,7002378.5646570055,7186.851733856853,0.3404506851798182,5.5323796797186464e-05,11578628519.20566,5.148003568317606
7,18587.71217918551,8678.718429625545,-676.2229292856114,16001.17244487404,0.3774410529777495,0.001381074383008,,0.422973293685066,701.9299051185423,9187045.63198969,7281.226243332728,0.3373325763729794,5.580401149650491e-05,11398275370.5989,5.112494892617895
8,18471.57076115081,8496.18560224049,-641.5362657884169,16507.11852033222,0.3731424763232239,0.0012649165425633,,0.4226818693564023,665.8105086946672,6936427.757830637,7191.57969916415,0.3359772702369843,5.57760221533028e-05,10128748159.956438,5.130821810967405
9,18309.902646954102,8201.853809485805,-660.6453199205378,16715.259542174994,0.3721332859559955,0.0012642833636509,,0.4222933498051858,691.1041176342789,4762866.276103285,6996.330074485872,0.33577569713489,5.570533211861681e-05,10217113997.64589,5.169069498861767
10,18155.794766291,8328.941216162291,-624.115542665917,16551.63617308885,0.3729401110281162,0.0013654552486934,,0.417267482775862,657.1217383631027,5707351.731982753,7041.971997805551,0.3377631291663815,5.613245464517224e-05,10085638345.136118,5.152383250961936
11,17964.777477827494,8113.877738033912,-588.0559820299718,15278.62708543502,0.3705498901614424,0.001479559811412,,0.4155521258399461,611.219981156537,4203196.149102489,6922.290801863951,0.3268557899852707,5.592619849170203e-05,8788432180.716135,5.184777348555433
12,17835.325646951565,7807.555420926234,-579.1191403507473,16962.312216151768,0.3748862904072512,0.0015033309925398,,0.4119983291046398,595.1245250144821,2769346.611282627,6701.336392780602,0.3203423368279316,5.635267872247412e-05,8339855817.091428,5.233250874424921
13,17550.746544329173,7858.66518896878,-537.1586512690467,16283.409805830586,0.3750039913709569,0.0014680238141503,,0.4049362090456959,545.8092575895301,4581288.500790253,6687.700024683496,0.3186466228138817,5.665531524523822e-05,7996151239.0116625,5.229671499086639
14,17295.288238050638,7681.365429124918,-501.031969794422,15158.356925944909,0.373051258959748,0.001605644746932,,0.4041470069643068,490.97013532927406,3143174.6158879083,6595.66216593135,0.3125942251344435,5.639436229655013e-05,6947685925.155539,5.262664865437943
15,17140.6375312697,7457.553432926785,-499.6788707025356,15357.988825346858,0.378211055774881,0.0015772352270727,,0.3997515093877422,484.8982083252201,2354932.8492532857,6431.292083473271,0.3061682270692387,5.670606961203061e-05,6793533212.772197,5.306347250548147
16,16918.819639877605,7503.526863386709,-471.2765150170465,15407.975422238827,0.3843158240800172,0.0016414631642121,,0.3955736347658757,450.2898805307608,3609035.1899021775,6417.841339539061,0.3123530248736242,5.654874376339166e-05,6459714666.656861,5.303752653933088
17,16855.965710388962,7398.731300833654,-447.7056321214032,15683.29005874132,0.3841261359148416,0.0015852223055722,,0.3951273914350214,411.2537695165517,3091332.73429879,6386.566942418092,0.3165490237269937,5.607415778055207e-05,5712136474.2375765,5.323354060170071
18,16774.49742744938,7382.633134291539,-457.7160533834709,16807.72712527119,0.3846878735473638,0.0016215246381559,,0.3939644755071035,413.4999503596298,2203495.1696268925,6372.318130668159,0.3101977875727139,5.603205582181362e-05,5850863353.98169,5.331039406485999
19,16765.220171639066,7532.229468826863,-453.12163674223785,16755.577117372555,0.3902577315163483,0.0017048202714117,,0.3956121548241934,403.3105797988781,3639315.407239677,6446.1625838937725,0.3204556953275428,5.610801136215296e-05,5944872003.570895,5.311876034596647
20,16892.28215271859,7506.685620379171,-449.0419726557556,17201.388462545492,0.3909589270341142,0.0017745870108405,,0.3960430124979437,387.5659846640465,2377667.8206940102,6463.158942755027,0.3196556740211538,5.57720348036176e-05,5683225087.248402,5.318648410760551
21,16903.110199544994,7574.589079062883,-476.2884716550861,16638.166144596937,0.3897820343894549,0.0016697690520832,,0.3991723960850341,403.5997637841013,2494519.440401582,6505.027835205154,0.3258391944802787,5.576115809394814e-05,6067567521.237463,5.308220985063171
22,16921.114239281313,7699.768296487626,-483.89431244185965,17610.596232742708,0.3918756147422116,0.0016780700546687,,0.3985239783674718,413.3952858131876,3970651.5789171793,6562.08186484866,0.3291676055964272,5.594259537156229e-05,6444911422.63881,5.290219667338622
23,17045.804471372663,7608.834270498523,-489.4149035509471,16855.89937687401,0.3901037953500426,0.0016956566183431,,0.40081587127303,414.5693685621414,3005163.356857083,6523.93940055822,0.3218141266508128,5.578256520948412e-05,6291748595.064791,5.303604885538714
24,17018.76458662061,7637.208957606274,-513.3470921026978,16621.127189392046,0.3875049343416861,0.0017070777956944,,0.403821301101633,438.2743601875992,2951081.1831872533,6542.880343285155,0.3268859514166166,5.554587962752122e-05,6728001655.064419,5.29830140713617
25,17121.515274038837,7724.70631298657,-534.9309098516759,17189.859244591495,0.3885270658438363,0.0015474898751184,,0.4028037045203675,469.1715015824977,3841949.741215769,6573.326287695082,0.3310348043031926,5.582706273666142e-05,7393593967.13161,5.289105194472317
26,17301.0670712055,7600.172295704035,-556.9207037969588,17467.187168015644,0.3862251553171842,0.0015869387968307,,0.4062991562895441,491.90044091476994,2680643.214992035,6522.744208558995,0.3296948403099541,5.5972166872898257e-05,7534309113.205423,5.311418972002493
27,17334.235914506095,7735.141351114078,-557.445781167045,16287.550327370182,0.3835268597829388,0.0015021716157243,,0.4069172448971037,508.2711151634326,3930423.910209368,6603.708114591436,0.3339295647795809,5.56745547451071e-05,7829957768.469154,5.287682391424942
28,17462.749935198706,7793.1672096178545,-587.876070977077,16879.096877820422,0.3840209512161111,0.0015166909249327,,0.406680493103285,548.7228293276647,3887362.6732850256,6620.135657575825,0.3321086223771172,5.60557195526002e-05,8458609592.935202,5.276663245347366
29,17639.132591890877,7607.3768782604275,-626.156443242434,17737.789178841704,0.3813944645984671,0.00158166641447,,0.4111104642831934,584.2890000978055,2672841.7222023704,6537.335867789306,0.3294249413191785,5.589306472614332e-05,8558987415.24267,5.302862520806329
30,17679.77111701572,7817.56914828009,-599.4475901167718,17792.547066313276,0.381828372965952,0.0015563202543453,,0.4105716429786777,571.9396848818966,4198438.973008435,6679.087674782961,0.3326087309198196,5.587659519801855e-05,8739173848.43112,5.268402019079985
31,17654.607454019984,7842.688304903973,-630.9848662508834,16791.987946225716,0.3782573608408927,0.0014211246846015,,0.408842137091777,604.3217835310969,4006564.156904033,6664.091630953537,0.3346497218589401,5.590373665223889e-05,9317923767.064842,5.262848177193335
32,17663.684494226705,7609.775914733688,-681.2285977015259,19063.72993849716,0.3723221383373367,0.0015206929926052,,0.411243863137661,644.864530667683,2706685.220868488,6542.60598202912,0.3293757165170212,5.550463450716382e-05,9434512802.487494,5.298735719025397
33,17708.5791548983,7833.366880219405,-636.5130258414309,15857.125498196228,0.3748514157557994,0.001448911398354,,0.4115721954840339,608.8050426905918,4134470.126776844,6681.6785970692345,0.3347698581999761,5.6030267193553575e-05,9127127702.617117,5.261921004336928
34,17744.732508507765,7843.349292954211,-665.0050457586482,17780.368194982242,0.3746800864639166,0.0012977732814948,,0.4104723029719658,643.4371364164148,4692068.21133386,6671.4856225300855,0.3341746625029048,5.619036017457981e-05,9648495325.63876,5.2604021328128585
35,17833.55537436039,7599.420353051289,-731.7590205373394,17964.27715801995,0.3696478928900524,0.0015220661471836,,0.4124164701159384,702.5797892084179,3021573.207085593,6537.245581385894,0.3313640425820336,5.583410103872153e-05,10204309110.51909,5.299134186514193
36,17768.087523106227,7806.312674584806,-682.0966396364117,17749.924752802093,0.3675889377526709,0.0014142270659296,,0.4125153913945051,668.5825594895331,3732605.5588299567,6664.423168521549,0.3340886682883433,5.586821769092198e-05,9938289274.617151,5.257713394682583
37,17773.918069828436,7851.046884862908,-695.1125679108598,17910.668145548516,0.3677697013455861,0.0013624953478155,,0.4144658363293586,703.7259219764433,4604219.548178707,6700.219145781097,0.3326616572850153,5.581518255049329e-05,10239488374.600676,5.249809392355904
38,17995.167622340847,7687.299143128705,-752.5823767420818,18209.966385614644,0.365185587618998,0.0013340062334782,,0.4150114115193137,762.0165729822538,3077598.721363159,6601.699013371612,0.3271803258750776,5.567288572366261e-05,10644607707.450577,5.283084679545864
39,17987.455928398736,7810.876700501353,-754.3816793450841,18393.507465205334,0.3600602840468305,0.001381747280848,,0.4147463024861476,771.6555504597942,4306613.893624361,6668.132939249279,0.3270722041975982,5.572714972746386e-05,11357515582.342243,5.264652908067183
40,18030.87189015232,7812.722594266725,-753.5551913854808,18181.88973179396,0.3629852739671246,0.0013013186385126,,0.4133866856564736,767.9838917913469,4587174.707971913,6659.336114315311,0.337866482818989,5.582903583343253e-05,11342180298.951008,5.265161128986112
