T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,15868.1929667226,9055.165566649745,-278.6817678191905,15441.70347190772,0.410778631527834,0.0022356596760618,,0.4120844054045404,127.08353775241628,88304126.59243564,7377.537741546315,0.3705557849278774,5.4950098260624274e-05,1746469048.4272318,5.247892485636258
2,15945.829820776054,9256.567086929545,-278.75699026818006,15113.692191808836,0.4137633881935749,0.0021759495345405,,0.4140375260590562,126.33708857341104,85965654.23081106,7476.379531244107,0.3845759882659513,5.52397366633088e-05,1726681506.182955,5.227000146044389
3,15964.150342320634,9110.864415862809,-279.0721977356542,14823.142266624123,0.413601710834981,0.002278500021522,,0.4106970766438396,124.34141154629656,64489757.34275936,7466.441745690229,0.3751860164180955,5.39384090898807e-05,1588831579.4208748,5.24634553239437
4,16027.981950920152,9309.259223218818,-278.7150676518538,14773.23934917182,0.4128857964188507,0.0022286296923779,,0.4114969196731741,125.02919504186444,113297327.78555427,7520.431321166833,0.3853834205759686,5.512502979825624e-05,1698576637.655264,5.221373774787851
5,16010.13859322984,9404.474375246798,-275.6250455556296,15026.470344876265,0.4101203149277861,0.0022527820284974,,0.4131615436959486,125.27420772455044,96986151.85819615,7564.045344610567,0.3770308499264641,5.537429041236422e-05,1709464555.5504427,5.207503130141328
6,16078.973227497394,9450.292675015511,-267.6904489844624,15491.04964600454,0.412694699656323,0.0023859702891834,,0.4132584809133868,122.5596369801471,82932510.78068353,7660.408001706464,0.3793674174937801,5.449305597480198e-05,1529731713.808625,5.200056358005201
7,16094.836755605736,9551.0873808315,-267.8484179964957,14885.553902792366,0.4155399693957783,0.0020731261359033,,0.4137330806508672,123.86992159921304,67844617.31545906,7659.444408085344,0.3849735224528702,5.5353732344638346e-05,1711810756.304992,5.189945456441139
8,16009.86945159024,9482.68041687821,-266.6846584400035,14781.54337818046,0.4158085878376483,0.0022082762581915,,0.4130457012423606,121.41453811376788,85058066.33965378,7620.42416819709,0.3846094852847136,5.5396458201739866e-05,1758115690.7874153,5.199059571239191
9,15997.827488893048,9418.17223726519,-253.27870033337305,14095.635299083104,0.4137737864862178,0.0022766761104081,,0.4116618437970124,113.6999290194642,91038516.54386342,7639.68287628757,0.3788262464896604,5.468240402111596e-05,1586262115.7162092,5.200961664683512
10,16047.46680380893,9587.330160207594,-250.78430226237728,13751.925880251174,0.4118392010844029,0.0024017537835866,,0.4119531255335025,115.40700892631848,89546787.3453961,7672.55407591542,0.381606965118465,5.569902878339129e-05,1764784708.1195242,5.175318878720522
11,15975.978729116508,9516.380295594292,-246.7038927212373,14104.943297422344,0.4078177305664781,0.0023580944639789,,0.4127432201606662,113.54325991006736,72287359.59164621,7664.774045341853,0.3817692364641349,5.543049011757411e-05,1736563429.5687132,5.177658166726517
12,15875.683141853338,9498.589580865346,-231.3648090206025,12544.067795729234,0.403945266328203,0.0026699360628949,,0.4091011759401892,102.3287074481219,59114038.105089895,7724.693663086684,0.373956808038935,5.46815657367251e-05,1492328664.2310572,5.170820419681918
13,15858.796947182504,9674.79013651492,-231.9837309686592,13622.794990105282,0.4109075162156558,0.0025244541432422,,0.4104258965505464,100.76500767443255,92065173.72175388,7728.191791164028,0.3841503481773528,5.605746822688588e-05,1557275227.8566775,5.15284827372303
14,15838.758962614616,9530.258630902012,-230.2032849658308,12399.771603850946,0.4124432102704828,0.002597645796242,,0.4087509999248038,99.15627477661396,61528057.26764957,7678.633798820657,0.3759062140798009,5.598302750622922e-05,1428826598.1293232,5.165733161415232
15,15738.852976867627,9242.887445704291,-220.8608833775532,13035.204172495847,0.4141822538863677,0.0027378643759394,,0.4046656407504533,99.46655426972232,49539607.54312553,7564.731559371827,0.3643037934069509,5.501822064710734e-05,1392453579.363799,5.194423252919822
16,15694.257208550922,9386.392466294354,-209.5666172935187,12367.529792172189,0.4205948160098399,0.0024370009182059,,0.4039466869039577,94.56415735178102,45605405.59537701,7563.143200201136,0.3680505963977645,5.626122616747437e-05,1404521788.8984883,5.18544229326858
17,15557.232010404588,9229.555762396343,-196.23957465001936,12417.587730325307,0.4205670790620512,0.00293076458852,,0.400334775932233,87.01086990643707,34050776.126710735,7498.62164718627,0.3671988376815553,5.603633502947157e-05,1204494936.0248044,5.205424825241479
18,15449.51498974196,9110.766302814916,-181.4784498150001,11510.64861510556,0.4217621997362583,0.0029526674080348,,0.3944513631715993,80.46305961660387,32522072.29452564,7444.401481575551,0.3616532285460647,5.573594629354437e-05,1057103608.8848832,5.219804136786708
19,15345.82052543116,9116.457466012298,-175.64565955026444,11350.697806338205,0.4279818753696573,0.0029262396927418,,0.3912437349253858,75.96914945095462,33772660.78167911,7377.868375442901,0.3618698737529906,5.636469270791594e-05,1048277617.7331152,5.222949665162288
20,15250.457940140384,8969.793619901844,-172.980722505778,11624.058168820664,0.4285885674900319,0.0033123617162869,,0.3903396457481516,70.52590755815224,28695772.24800056,7333.021058851421,0.359277343614477,5.590262991279287e-05,933159153.8296168,5.24630175692435
21,15239.411868523668,8954.553393129125,-167.14014752752493,11896.940785897592,0.429156729758696,0.0032648294378176,,0.3900859135935129,66.62461533110005,18930588.977374323,7348.370308911007,0.3618571608091242,5.5694376527582055e-05,896676029.157506,5.2475040712722505
22,15216.767113715576,9309.951458227562,-163.5180881784485,11303.087550381728,0.4248877701925516,0.0034182816513314,,0.3899072878147234,62.78911067335231,27364919.698420208,7514.390857200442,0.3642690044806064,5.568998313899193e-05,952233219.0384672,5.197600046439651
23,15224.269154958796,9433.54569301066,-164.7271482840783,10634.884139446933,0.4146010023311407,0.0039422317970605,,0.3907066248263635,58.07554182282798,24624075.52100692,7640.703634211285,0.3627418257424408,5.47548736752608e-05,955514610.8680956,5.1795604412877765
24,15248.55478923739,9611.689513171998,-166.74850163045528,10435.051738504602,0.4062663200952616,0.0038670587441789,,0.3931979900547129,54.731099236612295,41911085.62043225,7755.555366693472,0.3735611700326756,5.4593326687347886e-05,952725453.4541802,5.158408946751992
25,15309.330530242629,9834.210187849045,-176.41420561178245,11098.006909270987,0.4037407255812107,0.0036715648432008,,0.3946776430713423,59.11185093559775,64798361.80611412,7810.722081396359,0.3809013673558447,5.499246431314861e-05,1072202187.2244405,5.132509519978967
26,15333.977575249182,9720.431728436848,-187.5044146155205,11288.776248137132,0.3974060693278755,0.003507879172216,,0.3997637317625626,62.95970679860587,42758243.25117581,7828.898898456473,0.3819896244418677,5.432320460542456e-05,1088856493.3010905,5.1451799254138
27,15295.768771926025,9635.345348902803,-193.0213023635558,11129.796801389526,0.3941003037201205,0.003528355423321,,0.4001298726188327,65.26189047237723,44354048.37410328,7762.496369530466,0.3853007945557656,5.451579204982352e-05,1189215639.4006834,5.154055170913039
28,15453.417190369142,9804.381522536243,-202.52797355598847,11588.934736867155,0.3940952900943134,0.0033302056098427,,0.401753844665441,70.9004629555869,69320504.29529202,7786.902760129778,0.3936477056060061,5.515737278392712e-05,1323228377.5992286,5.140037345570734
29,15514.105506587504,9634.55387262368,-211.2995228794004,12910.287385333057,0.3897705296812006,0.0032282721467254,,0.4035683798162534,75.80780884460407,69795696.37443414,7772.416526227961,0.3858245395256637,5.45311907381336e-05,1294902020.3984249,5.159310620038743
30,15562.765535212891,9691.443151689513,-217.3191337063624,12780.89250670012,0.390656894815466,0.0031133332143565,,0.4047101751891138,84.0596329787221,63192064.24131581,7791.344245447816,0.3863706785889347,5.469658193904222e-05,1339029961.634457,5.1548376597187415
31,15712.024989977072,9882.642071416483,-223.11969734644453,11737.326041837545,0.3915856914842794,0.0032311216257691,,0.4062069132634375,90.82663250937958,85076426.03131667,7841.142885104198,0.3848820747035288,5.543482152056028e-05,1458660070.6812975,5.13576320393085
32,15743.063746717926,9678.096209172449,-228.65175751278576,13269.146320590198,0.3893692762302766,0.002999641959835,,0.4087571328766091,93.32682435139635,86418637.93765885,7820.016614047457,0.3850839144279455,5.4927932012928576e-05,1345185811.1021988,5.152851470152863
33,15829.660623167216,9830.446860720936,-225.50678707173967,12832.750877284943,0.3866280780775601,0.0025820241734634,,0.408626097954994,97.93001767226704,67911640.2983378,7877.6991090836655,0.3724113979371831,5.512715491284108e-05,1457106050.5548625,5.131666459324281
34,15948.15198091794,9912.218522592657,-233.6864430615872,12921.774168046326,0.3883716637384593,0.0026262266838778,,0.408980075563301,105.23727899577182,102475273.77274494,7876.870312480188,0.3725216360408817,5.54180504836886e-05,1610924171.2090614,5.131961294537579
35,15933.84224638964,9629.70275568342,-240.69492659178044,14263.19143636741,0.3878483748714184,0.0023783246586328,,0.4101070773749974,107.09685370406558,68623467.03144608,7787.113623613497,0.3758562241050286,5.459998015065125e-05,1513282868.5506496,5.167980885778399
36,15844.694615844472,9643.979381734078,-235.44118860399527,12664.936731293194,0.3925221323285544,0.002448648080364,,0.4105251625309,105.58139177305314,62422069.13312097,7767.169142225253,0.3763260259519084,5.470686492108562e-05,1515517127.5493832,5.168720982209667
37,15834.948471540887,9713.578425565522,-231.50829931250303,13238.319941607984,0.3928213000485355,0.0025789600988633,,0.4099883934698827,104.28392899407037,50280747.309736215,7746.3132650041825,0.3767476911283365,5.512891676480941e-05,1617751782.933252,5.157724072773861
38,15858.218922097953,9503.86244147346,-227.55871661679527,12443.20301474186,0.3891363027723232,0.0026334675203689,,0.4091514248544012,100.4262342830395,51556268.03431709,7718.190998542638,0.3738676721705272,5.450573909858601e-05,1511535750.8686,5.175509080660676
39,15725.2576081405,9536.067763863031,-217.8845062454521,12404.777188848146,0.3907087013226106,0.0028040466621646,,0.4086044180574794,95.14292343437349,54512738.68231521,7676.91117951361,0.3789630264565349,5.500938339282867e-05,1599046843.6665924,5.170953216047845
40,15757.784112919242,9667.347774581149,-219.24309060685675,11632.187925383438,0.3953550173784155,0.0026632606377059,,0.4081344736260029,94.43270118751664,59211054.81369023,7723.641286717026,0.3868931886534008,5.550805513180589e-05,1662515530.0894625,5.156138621051005
