T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,16359.763547557675,6550.440924227748,-1979.1518626008624,50302.15136741921,0.3264176388275089,0.0036368677986634,,0.3834231481743479,141.23515288020943,27935055.71596168,5410.892439706616,0.3503564891857013,5.657650236384431e-05,9056024118.22535,5.642817633477099
2,16329.351350300563,6520.017951455418,-1992.91988898128,51156.41229755159,0.3272513477793856,0.0037655911152793,,0.3847545941851298,141.23818124924705,28029344.94828551,5399.276201885115,0.3509744387514354,5.639656507735015e-05,8940955787.116682,5.649546314856648
3,16398.403862024614,6550.08227691481,-1974.802040841072,49579.3652210236,0.3215492483042423,0.0036691062005663,,0.3866596846947968,140.68061426962106,24366700.53113396,5469.612123819238,0.3444078874965959,5.571683004281067e-05,8651179583.226418,5.641281658214396
4,16236.460187868708,6552.420095166046,-1986.2979598902025,49911.13127915507,0.3233299683024458,0.0035787627412558,,0.3829630280977548,141.1308886611129,29210462.46147179,5411.139596513764,0.3425484143264076,5.6542410220142e-05,9263428926.235315,5.642748656072033
5,16292.984388120598,6485.131365908496,-1986.618100791852,50802.17458639935,0.3243459457914739,0.0034941542623369,,0.3835213730366248,141.34928116334189,26803373.71098774,5381.217335923657,0.3480497343912506,5.644244592300182e-05,9131145129.612425,5.652797166461671
6,16278.183837902165,6476.085854479379,-1972.155455182984,48932.4389711892,0.3233222173159544,0.0037684589033356,,0.3839697537311844,141.22007705119756,23540294.006765425,5411.329204773565,0.3351212173010197,5.546792156651824e-05,8751489804.81294,5.6535650431047015
7,16231.788500320645,6508.619915580789,-1970.4144892780323,52930.9203458646,0.3201626634972845,0.0037087783928006,,0.3825308228756489,140.8922569806592,26777402.134210527,5370.409611543136,0.3420971076638116,5.6567996951429216e-05,9096950803.36387,5.646998352131607
8,16233.455027246971,6464.984360528009,-1948.7082212386536,51540.30736237592,0.316702432073763,0.0035647923578244,,0.3849778220856621,139.98324186506105,30088670.357707743,5370.137095742491,0.3405651495836463,5.663721418567741e-05,8821791270.261452,5.654884356414787
9,16195.135858118358,6462.521808296273,-1894.2451658798525,51587.76626669928,0.325188616667539,0.0035927253869632,,0.3844940238155377,138.80984978464167,22993527.34592361,5410.799855640416,0.3334598017194824,5.5536400906524136e-05,8237833444.189343,5.653811732776448
10,16070.996294062468,6543.373777724358,-1879.996894806285,49074.61203152867,0.3240712200559988,0.0035010536471792,,0.3790213947884959,140.12498221156972,28362789.855976064,5411.913643521746,0.3436894467503781,5.599836227330067e-05,8348793975.483083,5.641568798520438
11,16039.612389502578,6460.873668134929,-1832.47721912924,48162.10551639928,0.3239936590021949,0.0035966051939727,,0.3803045191941811,140.44123428960614,21887583.64049571,5401.592682828699,0.3348175459999132,5.570579587683218e-05,7733451912.917459,5.657750533636674
12,15931.502745159032,6352.048212278258,-1748.5564310823647,49529.68325557961,0.3273597056276524,0.0035808125056605,,0.3765996101494777,138.34404379997096,15498238.446181068,5333.272408142086,0.328669967483103,5.5170211608589336e-05,7343235898.167431,5.682597019077546
13,15665.089933007968,6374.101394967371,-1681.407992113474,49258.25624737882,0.329209545896064,0.0037992541328771,,0.3716835537778884,136.6600123397675,24039690.30623132,5319.848092250414,0.3271412601364735,5.5035680938925686e-05,6919755332.127234,5.685757712720787
14,15481.416476836835,6283.063957804535,-1607.8681783935872,48617.24389553195,0.3323849721454431,0.0037502591706225,,0.3712407892766033,133.9574129059867,16942373.78591878,5291.818585340146,0.3193011345797757,5.443811800748656e-05,6314116143.686575,5.710799736227226
15,15287.889880645886,6173.682211868181,-1520.9286847084454,46211.90794127982,0.3367628899918413,0.004002613329067,,0.3693268459370569,130.72641662558894,11477784.964848358,5231.315274472245,0.3150233363816768,5.43537565760122e-05,5593146390.656301,5.733135814631949
16,15014.396951918005,6160.7772011566985,-1430.6628901402594,45006.4750742651,0.3395830843499512,0.0040317949950113,,0.3641417077742342,126.6401250951241,14868166.48815748,5210.450317747123,0.313041257914546,5.42944098401456e-05,5048479075.392292,5.740822888796211
17,14833.043127297957,6084.4684417797325,-1347.6823422747414,46226.63026159939,0.3417013270355059,0.0039741294870685,,0.3610488716139117,121.9928233439408,8978650.20592029,5180.104442936214,0.3077491312283656,5.393622105956004e-05,4466414132.255023,5.759362270795199
18,14670.05978606615,6026.461512899737,-1294.3415630663008,43847.510609812416,0.3422992817751699,0.0041279237846952,,0.3580766589799784,118.71726688630908,9095777.821408672,5140.830999809708,0.3005183713135392,5.392099485918061e-05,4097957328.296289,5.7701120943979065
19,14528.938187043774,6014.063441673678,-1232.9914458269914,41211.27385991016,0.3442474313327078,0.0041157433149284,,0.3524361562693038,115.4933763456052,7986631.894616497,5123.824293687408,0.2974177390995374,5.390100290621826e-05,3937926772.157282,5.769063484311037
20,14459.8141729061,6016.708548682453,-1177.3610785061555,41615.88451819933,0.3439545056930814,0.0042647674327727,,0.3532708729723492,112.13814704008318,6413854.4577157805,5152.828679286061,0.2911114175136635,5.3474686628558464e-05,3528737354.4678974,5.769424586130863
21,14371.804032342205,6063.0085691862805,-1159.7136123531932,41274.44158279664,0.3411066973953472,0.0041771639223349,,0.3543588885836998,111.58561447491483,6640973.880600351,5183.405635803871,0.2941601431797589,5.3564321882794863e-05,3610811103.694368,5.762819284795838
22,14334.553434636,6091.844177973232,-1163.576187153403,40708.91968937146,0.3405311763360639,0.0039433714863004,,0.352234831091134,111.58046065644236,7598737.011793693,5191.405543641152,0.2929019924531294,5.372258269514559e-05,3609980066.0696006,5.753982151369467
23,14423.89316187571,6117.995284119431,-1180.5939287735878,41754.0435200843,0.3382429367895243,0.0043419860848535,,0.3541012761792181,111.49013476305164,6861963.678821115,5233.878318690136,0.2917558681175022,5.356087670918482e-05,3737698657.6204,5.747888798302882
24,14462.220531437684,6270.6044740767975,-1191.5253133010742,42295.57227316612,0.3314159050349753,0.0041666234844958,,0.3548658897600235,111.64599761772446,7409599.78483135,5337.033365775236,0.2950834269953066,5.326269576291721e-05,3644547010.3726354,5.71009398937871
25,14510.870628325456,6312.130411419926,-1235.582658196043,43010.38162737933,0.327702109944994,0.0042236720998031,,0.3558511347689619,113.4408500617158,9465806.709483463,5343.372908408894,0.3005845381889662,5.3352059433551776e-05,3974995184.675194,5.698333945156683
26,14655.381333104691,6283.316027630676,-1282.9194310899975,42181.97151064737,0.3234589219494077,0.0039598071335221,,0.3599617383926835,115.26158522083595,8634906.251096671,5341.059171333993,0.3062550221709225,5.324588209791181e-05,4171420228.2532153,5.701818177434159
27,14788.099296536817,6360.441744380891,-1322.9308846732022,43377.54820856655,0.3243044537500585,0.0040797517305302,,0.3611976996267528,117.94918817584374,10002124.07637704,5383.20415802783,0.3088188550901411,5.346997662102198e-05,4424023713.441889,5.680825839992481
28,14863.95856715072,6391.983094946867,-1377.2423108703574,43460.378901725104,0.3212380825618585,0.0038510992981679,,0.3609283849598785,120.2213433378222,13416504.209385514,5377.305320154735,0.3158389222686593,5.392954271139642e-05,4834396178.38087,5.669095407943616
29,14940.223006244669,6326.557456676825,-1427.905329453361,45223.97943042799,0.3176821960954389,0.0038739158446933,,0.3638916659044872,121.64390539547556,10847996.295565153,5347.2911969222105,0.3138167655927149,5.408526179301075e-05,5087262547.709401,5.676278840856511
30,15016.919955224052,6331.99268225429,-1468.4883062437752,44736.96198470184,0.321643015363564,0.0042232984653347,,0.3655446381325674,123.87360694324153,14042683.070188388,5333.541240358274,0.3279625665306122,5.396847267521214e-05,5364297715.490941,5.67148048522967
31,15148.294750982252,6377.474783826015,-1522.9747892947817,46259.9682761121,0.3197593352721012,0.0038523001719983,,0.3673210114780547,126.97011437751226,15389833.105113843,5352.268271656618,0.3286446683991548,5.444236923652651e-05,5732246155.904546,5.659157416676019
32,15289.942636275176,6317.678082821327,-1567.211153086276,46430.718505164295,0.3199615651765362,0.0038430753995675,,0.3718940584493401,129.24924284302594,15514488.78972656,5330.155356062178,0.3257016163089799,5.483967231270819e-05,5859329914.36355,5.669418573695269
33,15323.521104753245,6299.054709870826,-1582.3783489692394,46572.55174496503,0.3206586377822619,0.0038445170447502,,0.3707649734762092,130.1556157128449,16597980.591393128,5287.812486256448,0.3239150472124565,5.524396799376775e-05,6275685214.025196,5.671438707099439
34,15391.16760321039,6353.789369118406,-1616.5791133034238,44911.64533360431,0.3209220324702018,0.003804436383779,,0.3707173334360061,131.770148368573,20226401.266300693,5316.862835001526,0.3263491522187579,5.525896291173965e-05,6489948048.8258095,5.6617634074465375
35,15513.145278691336,6331.015837439991,-1658.4535041709194,48281.06654419952,0.3216786711797169,0.0036977212935491,,0.3747824397318098,132.83533608968796,15560495.78050526,5332.006036019383,0.3266781706555171,5.4975089657267214e-05,6678652805.549552,5.66650762649618
36,15525.959940983166,6387.471672900302,-1683.9114379742437,48099.87801725453,0.3253265226639427,0.0036849959784434,,0.3736853679556022,134.64368938050498,21169189.22812275,5342.776939020687,0.3306568556318806,5.560038271046627e-05,6850110992.874374,5.6555804036946284
37,15638.410366910535,6437.11438308222,-1704.0284117287083,48072.24181259621,0.3256910905930835,0.0037424211928731,,0.3749155423106302,135.08824772914292,22725195.853845272,5378.4967507405545,0.3270027910276348,5.539377843513181e-05,6973896826.821104,5.646976302437731
38,15688.107530913308,6427.9159837949055,-1708.6208247729687,46835.88790602283,0.3254541440941532,0.0037714998557951,,0.3791092723978889,134.55462806602992,19395138.691798363,5404.744050586016,0.3330956735096659,5.5068780729673614e-05,6900840674.698925,5.650932871516468
39,15681.714822705266,6498.939662181749,-1721.364313749988,46780.45346281248,0.3222843642789916,0.003618950466594,,0.3754348501475054,134.88697628156885,22908653.51722677,5417.945222100869,0.3327770289030081,5.554813464084525e-05,7230714332.294039,5.632991488865792
40,15714.417103773709,6552.059963093108,-1723.1265157205548,46536.030238367886,0.3218526158645556,0.0037627718069289,,0.3758980725097829,134.75650491338308,23173195.92167816,5456.146472081192,0.334914501272886,5.518221906717395e-05,6977287638.38199,5.6234004827844695
