T,log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,squareroot_gldm_GrayLevelNonUniformity,log-sigma-1-0-mm-3D_glcm_ClusterShade,original_ngtdm_Complexity,squareroot_glcm_Correlation,log-sigma-1-0-mm-3D_ngtdm_Contrast,squareroot_glszm,original_glcm_InverseVariance,log-sigma-1-0-mm-3D_firstorder_Kurtosis,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glrlm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,squareroot_ngtdm_Coarseness,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,squareroot_glcm_SumEntropy
0,,,,,,,,,,,,,,,
1,11705.532874956078,8215.29895170016,-129.02289488994472,3589.215277117441,0.4665773288785702,0.019205667611442,,0.3389110802551325,15.1420231663096,14225282.861258492,6567.643761897973,0.3266542274248368,7.168994696170385e-05,106561214.36122538,5.02856183830987
2,11701.486083741134,8253.803519165616,-127.20007551010602,3838.069129995856,0.4663365433403915,0.0190110832378946,,0.3392826912988846,15.001231178211093,18129882.4400902,6585.014059333688,0.3274924581629044,7.19591328561798e-05,106744615.8761054,5.02329460474491
3,11668.639336983168,8178.055075651418,-125.16048662421606,3961.8645097974313,0.4609221970108207,0.0192174866057371,,0.3370165116226514,14.65157088146661,11219242.768491054,6570.431784311702,0.3212785594326433,7.159650368042553e-05,108098370.56195328,5.034867149716665
4,11738.39001292302,8270.313124146373,-125.39349149121904,3827.610060116583,0.4668381987831834,0.019625302491475,,0.3395540161310955,15.00235600680969,15455120.286316538,6585.872748714856,0.3232377086683474,7.213890400114597e-05,110106558.713958,5.01556225580608
5,11721.261881592874,8233.205385174806,-126.05447425411748,3698.798537517862,0.467118639080811,0.0218063849333666,,0.3382890669616065,15.146370075915767,8562071.565607212,6568.152848284896,0.3261572148401424,7.211575550223602e-05,103827675.32633825,5.015332023812349
6,11712.550482347886,8205.286180534615,-127.1457097581148,3579.9904951076105,0.4674861721783045,0.0219528870683485,,0.3377956358835592,15.317320792253517,13331170.570597596,6559.092584259115,0.3211801802499469,7.246323566149002e-05,102998479.87052268,5.020401937497023
7,11694.16200286569,8131.731947425368,-127.75944637423324,3644.935468027197,0.4647225332357756,0.0211997188097888,,0.3368084027924061,15.378607827371985,14947248.20427792,6530.368322580023,0.3175696983724483,7.21103512423519e-05,106448583.06838489,5.032240005949249
8,11758.54761752036,8220.89541834436,-127.24197535780412,3598.839600582029,0.4704596825294789,0.0206110144060137,,0.3398357085951514,15.687842209910034,15113921.157722678,6548.673865104176,0.3262162796130055,7.226829807545393e-05,118697936.35908124,5.019466026292909
9,11772.052480576453,8208.431523493624,-126.95319861615722,3831.4440913412673,0.4703814583915718,0.0185801410839092,,0.3411880773100163,15.785213418032088,13701930.329484103,6550.797899598887,0.322996136912182,7.221777915698306e-05,119575046.10687228,5.021305548114033
10,11718.208101367843,8213.395941607394,-129.44069346538143,3837.13435360989,0.4675377012955887,0.0180168357577905,,0.3404918905090359,15.87515933240184,15996390.157807227,6556.028680811224,0.3255337289071049,7.242180250977394e-05,126621455.43988012,5.022054556844624
11,11691.381251842402,8231.925395107934,-129.98118212758206,3481.732955590662,0.4643650383944612,0.0192039409098442,,0.3379603841295569,15.663608602271294,12371014.348404257,6588.539499435988,0.3227653356661527,7.224218183609507e-05,123725546.37039624,5.016759073950042
